NKE,1.2251,83,2.87875,1.00466|1.03466|1.06198|1.09182|1.12276|1.15342|1.18118|1.21262|1.24417|1.27384|1.30559|1.3363|1.36702|1.39723|1.42919|1.46555|1.50571|1.54806|1.59381|1.63999|1.68698|1.73599|1.78579|1.836|1.88879|1.94048|1.99362|2.04666|2.09864|2.14738|2.19869|2.25401|2.31348|2.37172|2.43157|2.48963|2.54782|2.60887|2.67063|2.7405|2.80854|2.87875
MO,1.0648,77,1.5059,0.99941|1.01642|1.03429|1.05276|1.0716|1.08902|1.10498|1.1205|1.13565|1.15314|1.1711|1.18918|1.20687|1.22129|1.23309|1.24661|1.26181|1.28074|1.29988|1.32379|1.34588|1.36156|1.3777|1.38999|1.40094|1.41175|1.42351|1.43659|1.45117|1.46278|1.46706|1.47125|1.47676|1.4826|1.48708|1.49483|1.4995|1.50254|1.5059|1.5045|1.49879|1.48942
ACN,1.1751,83,2.47181,1.00414|1.03207|1.05735|1.07945|1.10009|1.1242|1.15197|1.18133|1.2089|1.23744|1.26871|1.29957|1.32872|1.35611|1.38348|1.41258|1.44397|1.47714|1.50893|1.54143|1.57606|1.6086|1.64552|1.68494|1.72501|1.76737|1.80577|1.83973|1.87437|1.91454|1.95684|2.00026|2.03998|2.07992|2.12501|2.17086|2.21352|2.25708|2.30703|2.36266|2.4181|2.47181
TMO,1.2042,83,2.62009,1.00477|1.03174|1.05951|1.0876|1.11564|1.14239|1.16948|1.19769|1.22782|1.2594|1.29156|1.32316|1.3536|1.38527|1.41746|1.45291|1.48868|1.52574|1.56427|1.60528|1.64681|1.68822|1.73441|1.7828|1.83105|1.88026|1.92951|1.98079|2.03287|2.0836|2.13527|2.18836|2.23857|2.28717|2.33611|2.38342|2.42965|2.46904|2.50368|2.54383|2.58126|2.62009
COST,1.1320999999999999,83,2.08247,0.9984|1.01494|1.03193|1.0529|1.07229|1.09184|1.11057|1.12852|1.14777|1.16613|1.18562|1.20626|1.22566|1.24673|1.26743|1.29068|1.31618|1.3411|1.36817|1.39575|1.42323|1.45033|1.47936|1.50975|1.5422|1.57398|1.60486|1.63332|1.66023|1.68598|1.71348|1.74399|1.7782|1.81116|1.84554|1.87668|1.90882|1.94022|1.97339|2.01007|2.04776|2.08247
UTX,1.092,83,1.72944,0.99882|1.01497|1.03091|1.04866|1.06506|1.08028|1.09531|1.11036|1.1249|1.13965|1.15824|1.17697|1.19378|1.20863|1.22317|1.23821|1.25582|1.27339|1.29145|1.30973|1.32934|1.34725|1.36681|1.38824|1.40928|1.43218|1.45576|1.47855|1.50034|1.52212|1.54259|1.56197|1.58061|1.59961|1.6194|1.63734|1.65335|1.66956|1.68173|1.69795|1.71288|1.72944
TXN,1.093,83,1.70088,0.99306|1.00239|1.015|1.02917|1.04358|1.06056|1.07587|1.09245|1.10829|1.12401|1.1414|1.16097|1.18331|1.20313|1.22274|1.24117|1.26067|1.27959|1.29657|1.31164|1.32806|1.34354|1.3621|1.38411|1.40792|1.43301|1.45775|1.48213|1.50685|1.52958|1.55045|1.56845|1.58488|1.60068|1.61459|1.63008|1.64589|1.65996|1.67003|1.67988|1.68884|1.70088
NVDA,1.3964,83,3.97897,1.01025|1.07247|1.13808|1.19625|1.25839|1.32859|1.41264|1.50402|1.58856|1.67204|1.7755|1.89121|1.99799|2.11119|2.2232|2.33184|2.44973|2.57493|2.695|2.77795|2.85849|2.94274|3.02355|3.10617|3.19737|3.28697|3.38052|3.4877|3.58954|3.67693|3.7538|3.78632|3.78795|3.79089|3.79236|3.79219|3.79943|3.8259|3.8437|3.89457|3.94098|3.97897
NEE,1.1254,83,2.0194,1.00269|1.02391|1.04502|1.06571|1.08541|1.10296|1.12092|1.1398|1.16078|1.18222|1.20488|1.22775|1.24997|1.27164|1.29282|1.3168|1.34275|1.36857|1.39464|1.42037|1.4441|1.46763|1.49273|1.51814|1.54481|1.57253|1.60185|1.63054|1.65996|1.68974|1.71945|1.74741|1.77442|1.7994|1.82579|1.85223|1.87916|1.90681|1.93567|1.96438|1.99444|2.0194
GE,1.0045,1,0.98621,0.98621|0.97885|0.96935|0.96528|0.95917|0.95572|0.95251|0.95089|0.94959|0.94982|0.95147|0.95351|0.95439|0.95371|0.95348|0.9541|0.95647|0.96051|0.96441|0.9675|0.97045|0.97342|0.97429|0.977|0.97705|0.97696|0.9765|0.97465|0.97252|0.9673|0.96141|0.95441|0.94672|0.93686|0.92828|0.91797|0.90854|0.90029|0.89201|0.88581|0.87956|0.87036
SBUX,1.2782,83,3.20265,1.00455|1.0352|1.06935|1.10361|1.13817|1.17319|1.21182|1.24954|1.29214|1.33552|1.38404|1.43704|1.489|1.54094|1.5953|1.65066|1.71224|1.77498|1.84085|1.90377|1.96299|2.01978|2.08042|2.14282|2.20874|2.2733|2.33883|2.39829|2.45613|2.50362|2.54732|2.59554|2.65199|2.71137|2.7752|2.83638|2.90223|2.96442|3.02543|3.08529|3.1495|3.20265
GILD,1.4218,83,4.37677,1.00444|1.04286|1.08398|1.12474|1.16598|1.21313|1.26543|1.32178|1.38014|1.44222|1.50542|1.56963|1.63918|1.71312|1.79196|1.87197|1.95781|2.04644|2.13888|2.23305|2.32309|2.40548|2.48539|2.57249|2.66412|2.76055|2.85488|2.94748|3.04155|3.14119|3.24526|3.34871|3.45029|3.55569|3.66493|3.76567|3.86196|3.95332|4.05121|4.1565|4.26598|4.37677
LOW,1.144,83,2.11261,1.00045|1.02382|1.04664|1.07248|1.09661|1.12241|1.14977|1.17478|1.19962|1.22155|1.24601|1.27028|1.29294|1.31677|1.34189|1.36964|1.40081|1.43334|1.46927|1.50291|1.53567|1.56722|1.59828|1.62961|1.66388|1.69831|1.73158|1.76509|1.79457|1.8196|1.84911|1.87963|1.91462|1.94497|1.97228|1.99833|2.02262|2.04365|2.06675|2.08456|2.09914|2.11261
BMY,1.0742,83,1.56574,0.99154|0.99521|0.99962|1.00532|1.01113|1.01505|1.0196|1.02532|1.03197|1.03831|1.04366|1.0496|1.05673|1.06586|1.07832|1.09252|1.10896|1.12612|1.14243|1.15978|1.17754|1.19522|1.21415|1.23347|1.25287|1.27246|1.2922|1.31166|1.33155|1.35091|1.37076|1.3895|1.40891|1.42571|1.44397|1.46267|1.48061|1.49582|1.5125|1.53048|1.54897|1.56574
DHR,1.1696,83,2.37987,1.00452|1.0304|1.05449|1.08006|1.10496|1.13|1.15445|1.18067|1.20779|1.23449|1.26359|1.29282|1.32287|1.35027|1.3773|1.40719|1.43968|1.47362|1.508|1.54236|1.57855|1.61436|1.6518|1.68931|1.72614|1.76498|1.80317|1.83961|1.87751|1.91362|1.94883|1.98609|2.02567|2.06394|2.10489|2.14453|2.1859|2.2248|2.26023|2.30259|2.3423|2.37987
USB,1.055,83,1.4196,0.99579|1.00774|1.01748|1.0284|1.03856|1.04971|1.06028|1.07051|1.08212|1.09327|1.10578|1.12022|1.13366|1.14521|1.1559|1.1677|1.18084|1.19423|1.20691|1.21961|1.23223|1.2438|1.25573|1.26707|1.27864|1.2903|1.30241|1.31337|1.32438|1.33562|1.34656|1.35599|1.36559|1.37313|1.3811|1.38753|1.39401|1.39982|1.40538|1.41019|1.41583|1.4196
ANTM,1.1377,83,2.08732,1.00456|1.03414|1.06395|1.09154|1.12072|1.15083|1.18296|1.21673|1.25069|1.28081|1.31194|1.34551|1.37934|1.41272|1.44091|1.46742|1.49414|1.52554|1.55824|1.5827|1.60525|1.63208|1.66101|1.69177|1.72334|1.75275|1.78268|1.81781|1.85127|1.87798|1.9028|1.92634|1.95128|1.97129|1.9939|2.01471|2.02375|2.02728|2.0361|2.05076|2.06546|2.08732
BKNG,2.2474,83,12.92372,1.00532|1.06496|1.13573|1.20451|1.25484|1.32393|1.40099|1.47066|1.54555|1.62689|1.73223|1.84308|1.95698|2.07496|2.20489|2.32573|2.44804|2.57637|2.7389|2.93153|3.13881|3.35651|3.59142|3.84954|4.14629|4.46874|4.82614|5.22153|5.64828|6.10075|6.58167|7.03403|7.4522|7.85006|8.26265|8.72367|9.26046|9.85422|10.53443|11.28319|12.10613|12.92372
CAT,1.1153,83,1.94259,1.00003|1.02466|1.0518|1.08158|1.11027|1.13957|1.16853|1.19774|1.22749|1.25538|1.28392|1.30986|1.33334|1.3528|1.37466|1.39753|1.42592|1.45263|1.4767|1.49342|1.51179|1.53016|1.54961|1.57301|1.59301|1.61753|1.64409|1.67323|1.70563|1.73777|1.76729|1.79485|1.81787|1.83267|1.84018|1.84754|1.85391|1.86286|1.87211|1.89119|1.91318|1.94259
CVS,1.1461000000000001,83,2.09372,0.9968|1.01326|1.03052|1.04868|1.06593|1.08037|1.09411|1.11026|1.12784|1.15056|1.17531|1.20338|1.23215|1.2606|1.28902|1.31979|1.35123|1.38455|1.42017|1.45756|1.49492|1.53112|1.56655|1.60095|1.63632|1.67287|1.70891|1.74266|1.77573|1.80731|1.83769|1.86408|1.88974|1.91225|1.93578|1.9618|1.98745|2.01019|2.03263|2.05316|2.07218|2.09372
UPS,1.0395,83,1.30022,0.99606|1.00311|1.00943|1.017|1.02521|1.03266|1.03966|1.04883|1.05749|1.06657|1.07599|1.08469|1.09358|1.10225|1.11064|1.11899|1.12771|1.13592|1.14481|1.15353|1.16191|1.17011|1.17901|1.18752|1.19599|1.20565|1.21491|1.22307|1.23147|1.23821|1.24465|1.25163|1.25911|1.26526|1.2725|1.27772|1.2826|1.28606|1.288|1.29105|1.29654|1.30022
