Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"VMI","VALMONT INDS INC","Equity","0.17","133.09","630,376.00","83,896,741.84","83,896,741.84","Industrials","2926825","US9202531011","New York Stock Exchange Inc."
"CLGX","CORELOGIC INC","Equity","0.17","36.33","2,300,975.00","83,594,421.75","83,594,421.75","Information Technology","B5541Y2","US21871D1037","New York Stock Exchange Inc."
"GHC","GRAHAM HOLDINGS COMPANY CLASS B","Equity","0.17","667.42","124,831.00","83,314,706.02","83,314,706.02","Consumer Discretionary","BGM1B98","US3846371041","New York Stock Exchange Inc."
"CHFC","CHEMICAL FINANCIAL CORP","Equity","0.17","40.60","2,048,801.00","83,181,320.60","83,181,320.60","Financials","2190277","US1637311028","NASDAQ"
"ENS","ENERSYS","Equity","0.17","67.32","1,233,880.00","83,064,801.60","83,064,801.60","Industrials","B020GQ5","US29275Y1029","New York Stock Exchange Inc."
"NUS","NU SKIN ENTERPRISES INC CLASS A","Equity","0.17","51.87","1,590,471.00","82,497,730.77","82,497,730.77","Consumer Staples","2616870","US67018T1051","New York Stock Exchange Inc."
"SNH","SENIOR HOUSING PROPERTIES TRUST RE","Equity","0.17","12.01","6,807,971.00","81,763,731.71","81,763,731.71","Real Estate","2501631","US81721M1099","NASDAQ"
"GATX","GATX CORP","Equity","0.17","77.85","1,048,814.00","81,650,169.90","81,650,169.90","Industrials","2362128","US3614481030","New York Stock Exchange Inc."
"UMBF","UMB FINANCIAL CORP","Equity","0.17","63.98","1,265,471.00","80,964,834.58","80,964,834.58","Financials","2918510","US9027881088","NASDAQ"
"SXT","SENSIENT TECHNOLOGIES CORP","Equity","0.17","66.36","1,212,864.00","80,485,655.04","80,485,655.04","Materials","2923741","US81725T1007","New York Stock Exchange Inc."
"SFM","SPROUTS FARMERS MARKET INC","Equity","0.17","22.51","3,556,471.00","80,056,162.21","80,056,162.21","Consumer Staples","BCGCR79","US85208M1027","NASDAQ"
"FII","FEDERATED INVESTORS INC CLASS B","Equity","0.17","29.14","2,746,781.00","80,041,198.34","80,041,198.34","Financials","2246288","US3142111034","New York Stock Exchange Inc."
"CFX","COLFAX CORP","Equity","0.16","29.23","2,723,023.00","79,593,962.29","79,593,962.29","Industrials","B2RB4W9","US1940141062","New York Stock Exchange Inc."
"TCBI","TEXAS CAPITAL BANCSHARES INC","Equity","0.16","55.13","1,439,413.00","79,354,838.69","79,354,838.69","Financials","2977209","US88224Q1076","NASDAQ"
"ACHC","ACADIA HEALTHCARE COMPANY INC","Equity","0.16","31.22","2,540,929.00","79,327,803.38","79,327,803.38","Health Care","B65VZ37","US00404A1097","NASDAQ"
"ATGE","ADTALEM GLOBAL EDUCATION INC","Equity","0.16","47.90","1,655,718.00","79,308,892.20","79,308,892.20","Consumer Discretionary","BZ12TX5","US00737L1035","New York Stock Exchange Inc."
"HOMB","HOME BANCSHARES INC","Equity","0.16","17.50","4,448,213.00","77,843,727.50","77,843,727.50","Financials","B17MTL9","US4368932004","NASDAQ"
"KBR","KBR INC","Equity","0.16","19.15","4,035,193.00","77,273,945.95","77,273,945.95","Industrials","B1HHB18","US48242W1062","New York Stock Exchange Inc."
"MD","MEDNAX INC","Equity","0.16","30.62","2,519,106.00","77,135,025.72","77,135,025.72","Health Care","2677640","US58502B1061","New York Stock Exchange Inc."
"FULT","FULTON FINANCIAL CORP","Equity","0.16","15.79","4,867,468.00","76,857,319.72","76,857,319.72","Financials","2356585","US3602711000","NASDAQ"
"VSH","VISHAY INTERTECHNOLOGY INC","Equity","0.16","20.20","3,791,281.00","76,583,876.20","76,583,876.20","Information Technology","2930149","US9282981086","New York Stock Exchange Inc."
"TPX","TEMPUR SEALY INTERNATIONAL INC","Equity","0.16","57.58","1,319,113.00","75,954,526.54","75,954,526.54","Consumer Discretionary","2216991","US88023U1016","New York Stock Exchange Inc."
"YELP","YELP INC","Equity","0.16","34.89","2,167,989.00","75,641,136.21","75,641,136.21","Communication","B7KCD72","US9858171054","New York Stock Exchange Inc."
"LGND","LIGAND PHARMACEUTICALS INC","Equity","0.16","129.17","585,516.00","75,631,101.72","75,631,101.72","Health Care","2501578","US53220K5048","NASDAQ"
"CNO","CNO FINANCIAL GROUP INC","Equity","0.16","16.37","4,604,301.00","75,372,407.37","75,372,407.37","Financials","2657750","US12621E1038","New York Stock Exchange Inc."
"NAVI","NAVIENT CORP","Equity","0.16","12.04","6,233,083.00","75,046,319.32","75,046,319.32","Financials","BLP5GX1","US63938C1080","NASDAQ"
"DAN","DANA INCORPORATED INC","Equity","0.15","18.07","4,118,812.00","74,426,932.84","74,426,932.84","Consumer Discretionary","B2PFJR3","US2358252052","New York Stock Exchange Inc."
"DKS","DICKS SPORTING INC","Equity","0.15","35.25","2,110,797.00","74,405,594.25","74,405,594.25","Consumer Discretionary","2969637","US2533931026","New York Stock Exchange Inc."
"BXS","BANCORPSOUTH","Equity","0.15","28.64","2,595,042.00","74,322,002.88","74,322,002.88","Financials","BF3BNF0","US05971J1025","New York Stock Exchange Inc."
"SAM","BOSTON BEER INC CLASS A","Equity","0.15","297.16","249,406.00","74,113,486.96","74,113,486.96","Consumer Staples","2113393","US1005571070","New York Stock Exchange Inc."
"CATY","CATHAY GENERAL BANCORP","Equity","0.15","33.66","2,197,112.00","73,954,789.92","73,954,789.92","Financials","2264235","US1491501045","NASDAQ"
"CBT","CABOT CORP","Equity","0.15","43.21","1,709,960.00","73,887,371.60","73,887,371.60","Materials","2162500","US1270551013","New York Stock Exchange Inc."
"CVLT","COMMVAULT SYSTEMS INC","Equity","0.15","66.69","1,107,604.00","73,866,110.76","73,866,110.76","Information Technology","B142B38","US2041661024","NASDAQ"
"AMCX","AMC NETWORKS CLASS A INC","Equity","0.15","57.47","1,285,052.00","73,851,938.44","73,851,938.44","Communication","B4MG4Z6","US00164V1035","NASDAQ"
"CRUS","CIRRUS LOGIC INC","Equity","0.15","43.23","1,699,101.00","73,452,136.23","73,452,136.23","Information Technology","2197308","US1727551004","NASDAQ"
"SWN","SOUTHWESTERN ENERGY","Equity","0.15","4.71","15,540,755.00","73,196,956.05","73,196,956.05","Energy","2828619","US8454671095","New York Stock Exchange Inc."
"THC","TENET HEALTHCARE CORP","Equity","0.15","30.56","2,391,171.00","73,074,185.76","73,074,185.76","Health Care","B8DMK08","US88033G4073","New York Stock Exchange Inc."
"TREE","LENDINGTREE INC","Equity","0.15","341.44","213,129.00","72,770,765.76","72,770,765.76","Financials","BV8TD84","US52603B1070","NASDAQ"
"PCH","POTLATCHDELTIC CORP","Equity","0.15","37.42","1,943,403.00","72,722,140.26","72,722,140.26","Real Estate","B0XXJN1","US7376301039","NASDAQ"
"REZI","RESIDEO TECHNOLOGIES INC","Equity","0.15","20.38","3,532,561.00","71,993,593.18","71,993,593.18","Industrials","BFD1TJ6","US76118Y1047","New York Stock Exchange Inc."
"SAFM","SANDERSON FARMS INC","Equity","0.15","127.56","558,285.00","71,214,834.60","71,214,834.60","Consumer Staples","2774336","US8000131040","NASDAQ"
"MUSA","MURPHY USA INC","Equity","0.15","82.18","861,992.00","70,838,502.56","70,838,502.56","Consumer Discretionary","BCZWJ63","US6267551025","New York Stock Exchange Inc."
"CMD","CANTEL MEDICAL CORP","Equity","0.15","68.06","1,039,561.00","70,752,521.66","70,752,521.66","Health Care","2188153","US1380981084","New York Stock Exchange Inc."
"LM","LEGG MASON INC","Equity","0.14","28.04","2,449,582.00","68,686,279.28","68,686,279.28","Financials","2510615","US5249011058","New York Stock Exchange Inc."
"RRC","RANGE RESOURCES CORP","Equity","0.14","11.47","5,956,178.00","68,317,361.66","68,317,361.66","Energy","2523334","US75281A1097","New York Stock Exchange Inc."
"HCSG","HEALTHCARE SERVICES INC","Equity","0.14","32.19","2,109,477.00","67,904,064.63","67,904,064.63","Industrials","2417619","US4219061086","NASDAQ"
"POL","POLYONE CORP","Equity","0.14","30.47","2,224,729.00","67,787,492.63","67,787,492.63","Materials","2624561","US73179P1066","New York Stock Exchange Inc."
"WAFD","WASHINGTON FEDERAL INC","Equity","0.14","29.02","2,320,884.00","67,352,053.68","67,352,053.68","Financials","2941981","US9388241096","NASDAQ"
"GEO","GEO GROUP REIT INC","Equity","0.14","19.32","3,468,238.00","67,006,358.16","67,006,358.16","Real Estate","BNLYWQ1","US36162J1060","New York Stock Exchange Inc."
"EPC","EDGEWELL PERSONAL CARE","Equity","0.14","43.18","1,547,276.00","66,811,377.68","66,811,377.68","Consumer Staples","BX8ZSB4","US28035Q1022","New York Stock Exchange Inc."
"CXW","CORECIVIC REIT INC","Equity","0.14","19.49","3,411,886.00","66,497,658.14","66,497,658.14","Real Estate","BZ8VC58","US21871N1019","New York Stock Exchange Inc."
"MDP","MEREDITH CORP","Equity","0.14","57.35","1,147,090.00","65,785,611.50","65,785,611.50","Communication","2578516","US5894331017","New York Stock Exchange Inc."
"BDC","BELDEN INC","Equity","0.13","57.70","1,127,396.00","65,050,749.20","65,050,749.20","Information Technology","B01WL78","US0774541066","New York Stock Exchange Inc."
"SLGN","SILGAN HOLDINGS INC","Equity","0.13","29.31","2,218,834.00","65,034,024.54","65,034,024.54","Materials","2809324","US8270481091","NASDAQ"
"CAR","AVIS BUDGET GROUP INC","Equity","0.13","35.47","1,820,959.00","64,589,415.73","64,589,415.73","Industrials","B1CL8J2","US0537741052","NASDAQ"
"BYD","BOYD GAMING CORP","Equity","0.13","27.92","2,295,517.00","64,090,834.64","64,090,834.64","Consumer Discretionary","2117232","US1033041013","New York Stock Exchange Inc."
"PENN","PENN NATIONAL GAMING INC","Equity","0.13","21.04","3,043,447.00","64,034,124.88","64,034,124.88","Consumer Discretionary","2682105","US7075691094","NASDAQ"
"CRS","CARPENTER TECHNOLOGY CORP","Equity","0.13","45.83","1,360,956.00","62,372,613.48","62,372,613.48","Materials","2177504","US1442851036","New York Stock Exchange Inc."
"CNX","CNX RESOURCES CORP","Equity","0.13","10.93","5,672,250.00","61,997,692.50","61,997,692.50","Energy","BF3FTF4","US12653C1080","New York Stock Exchange Inc."
"IDCC","INTERDIGITAL INC","Equity","0.13","66.39","933,040.00","61,944,525.60","61,944,525.60","Information Technology","2465737","US45867G1013","NASDAQ"
"UE","URBAN EDGE PROPERTIES","Equity","0.13","18.78","3,285,689.00","61,705,239.42","61,705,239.42","Real Estate","BTPSGQ9","US91704F1049","New York Stock Exchange Inc."
"TRMK","TRUSTMARK CORP","Equity","0.13","32.99","1,864,665.00","61,515,298.35","61,515,298.35","Financials","2340210","US8984021027","NASDAQ"
"GVA","GRANITE CONSTRUCTION INC","Equity","0.13","45.88","1,339,248.00","61,444,698.24","61,444,698.24","Industrials","2381189","US3873281071","New York Stock Exchange Inc."
"SBH","SALLY BEAUTY HOLDINGS INC","Equity","0.13","17.68","3,463,896.00","61,241,681.28","61,241,681.28","Consumer Discretionary","B1GZ005","US79546E1047","New York Stock Exchange Inc."
"MTX","MINERALS TECHNOLOGIES INC","Equity","0.13","60.31","1,012,461.00","61,061,522.91","61,061,522.91","Materials","2595612","US6031581068","New York Stock Exchange Inc."
"URBN","URBAN OUTFITTERS INC","Equity","0.13","28.09","2,168,475.00","60,912,462.75","60,912,462.75","Consumer Discretionary","2933438","US9170471026","NASDAQ"
"IBOC","INTERNATIONAL BANCSHARES CORP","Equity","0.13","38.89","1,564,671.00","60,850,055.19","60,850,055.19","Financials","2243911","US4590441030","NASDAQ"
"MLHR","HERMAN MILLER INC","Equity","0.13","35.77","1,692,029.00","60,523,877.33","60,523,877.33","Industrials","2594222","US6005441000","NASDAQ"
"HAIN","HAIN CELESTIAL GROUP INC","Equity","0.12","23.24","2,565,840.00","59,630,121.60","59,630,121.60","Consumer Staples","2492337","US4052171000","NASDAQ"
"MTDR","MATADOR RESOURCES","Equity","0.12","20.00","2,961,009.00","59,220,180.00","59,220,180.00","Energy","B7MSLL8","US5764852050","New York Stock Exchange Inc."
"JWA","JOHN WILEY AND SONS INC CLASS A","Equity","0.12","45.44","1,302,116.00","59,168,151.04","59,168,151.04","Communication","2965668","US9682232064","New York Stock Exchange Inc."
"INT","WORLD FUEL SERVICES CORP","Equity","0.12","30.58","1,934,447.00","59,155,389.26","59,155,389.26","Energy","2469450","US9814751064","New York Stock Exchange Inc."
"CMC","COMMERCIAL METALS","Equity","0.12","17.37","3,370,502.00","58,545,619.74","58,545,619.74","Materials","2213260","US2017231034","New York Stock Exchange Inc."
"VC","VISTEON CORP","Equity","0.12","72.40","807,750.00","58,481,100.00","58,481,100.00","Consumer Discretionary","B4N0JJ6","US92839U2069","NASDAQ"
"CLI","MACK-CALI REALTY REIT CORP","Equity","0.12","22.38","2,600,924.00","58,208,679.12","58,208,679.12","Real Estate","2192314","US5544891048","New York Stock Exchange Inc."
"AVNS","AVANOS MEDICAL INC","Equity","0.12","42.61","1,363,741.00","58,109,004.01","58,109,004.01","Health Care","BFFVV54","US05350V1061","New York Stock Exchange Inc."
"TEX","TEREX CORP","Equity","0.12","32.77","1,771,440.00","58,050,088.80","58,050,088.80","Industrials","2884224","US8807791038","New York Stock Exchange Inc."
"AN","AUTONATION INC","Equity","0.12","34.68","1,658,761.00","57,525,831.48","57,525,831.48","Consumer Discretionary","2732635","US05329W1027","New York Stock Exchange Inc."
