Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"FSP","FRANKLIN STREET PROPERTIES REIT CO","Equity","0.11","7.36","6,354,768.00","46,771,092.48","46,771,092.48","Real Estate","B02T2D1","US35471R1068","Nyse Mkt Llc"
"TPRE","THIRD POINT REINSURANCE LTD","Equity","0.11","10.67","4,367,074.00","46,596,679.58","46,596,679.58","Financials","BCZNFT1","BMG8827U1009","New York Stock Exchange Inc."
"AHH","ARMADA HOFFLER PROPERTIES REIT INC","Equity","0.11","15.47","2,972,203.00","45,979,980.41","45,979,980.41","Real Estate","B96FTB5","US04208T1088","New York Stock Exchange Inc."
"HSII","HEIDRICK AND STRUGGLES INTERNATION","Equity","0.10","40.57","1,114,737.00","45,224,880.09","45,224,880.09","Industrials","2413071","US4228191023","NASDAQ"
"SPN","SUPERIOR ENERGY SERVICES INC","Equity","0.10","4.85","9,285,491.00","45,034,631.35","45,034,631.35","Energy","2806109","US8681571084","New York Stock Exchange Inc."
"NE","NOBLE PLC","Equity","0.10","3.07","14,607,421.00","44,844,782.47","44,844,782.47","Energy","BFG3KF2","GB00BFG3KF26","New York Stock Exchange Inc."
"TRST","TRUSTCO BANK CORP","Equity","0.10","7.88","5,658,749.00","44,590,942.12","44,590,942.12","Financials","2906429","US8983491056","NASDAQ"
"NANO","NANOMETRICS INC","Equity","0.10","31.03","1,422,876.00","44,151,842.28","44,151,842.28","Information Technology","2622220","US6300771051","NASDAQ"
"CKH","SEACOR HOLDINGS INC","Equity","0.10","43.17","1,019,926.00","44,030,205.42","44,030,205.42","Energy","2797838","US8119041015","New York Stock Exchange Inc."
"WNC","WABASH NATIONAL CORP","Equity","0.10","13.55","3,229,001.00","43,752,963.55","43,752,963.55","Industrials","2932048","US9295661071","New York Stock Exchange Inc."
"CNSL","CONSOLIDATED COMMUNICATIONS HOLDIN","Equity","0.10","10.32","4,220,596.00","43,556,550.72","43,556,550.72","Communication","B07LSQ7","US2090341072","NASDAQ"
"WRLD","WORLD ACCEPTANCE CORP","Equity","0.10","113.34","383,141.00","43,425,200.94","43,425,200.94","Financials","2981181","US9814191048","NASDAQ"
"EXTR","EXTREME NETWORKS INC","Equity","0.10","7.79","5,564,881.00","43,350,422.99","43,350,422.99","Information Technology","2407052","US30226D1063","NASDAQ"
"PRSC","PROVIDENCE SERVICE CORP","Equity","0.10","66.22","652,807.00","43,228,879.54","43,228,879.54","Health Care","2918576","US7438151026","NASDAQ"
"PVAC","PENN VA CORP","Equity","0.10","54.30","795,937.00","43,219,379.10","43,219,379.10","Energy","BZCD9S2","US70788V1026","NASDAQ"
"VIVO","MERIDIAN BIOSCIENCE INC","Equity","0.10","17.12","2,510,962.00","42,987,669.44","42,987,669.44","Health Care","2580265","US5895841014","NASDAQ"
"MHO","M I HOMES INC","Equity","0.10","26.42","1,625,651.00","42,949,699.42","42,949,699.42","Consumer Discretionary","2549385","US55305B1017","New York Stock Exchange Inc."
"CMO","CAPSTEAD MORTGAGE REIT CORP","Equity","0.10","8.38","5,111,629.00","42,835,451.02","42,835,451.02","Financials","2771984","US14067E5069","New York Stock Exchange Inc."
"ECPG","ENCORE CAPITAL GROUP INC","Equity","0.10","28.24","1,516,777.00","42,833,782.48","42,833,782.48","Financials","2443078","US2925541029","NASDAQ"
"TBK","TRIUMPH BANCORP INC","Equity","0.10","29.27","1,460,467.00","42,747,869.09","42,747,869.09","Financials","BS7T2S7","US89679E3009","NASDAQ"
"WRE","WASHINGTON REAL ESTATE INVESTMENT","Equity","0.10","28.16","1,510,745.00","42,542,579.20","42,542,579.20","Real Estate","2942304","US9396531017","New York Stock Exchange Inc."
"HSTM","HEALTHSTREAM INC","Equity","0.10","28.44","1,494,557.00","42,505,201.08","42,505,201.08","Health Care","2577870","US42222N1037","NASDAQ"
"CHEF","CHEFS WAREHOUSE INC","Equity","0.10","31.08","1,367,212.00","42,492,948.96","42,492,948.96","Consumer Staples","B63RTD5","US1630861011","NASDAQ"
"OSUR","ORASURE TECHNOLOGIES INC","Equity","0.10","11.56","3,659,549.00","42,304,386.44","42,304,386.44","Health Care","2318790","US68554V1089","NASDAQ"
"AMPH","AMPHASTAR PHARMACEUTICALS INC","Equity","0.10","20.81","2,031,150.00","42,268,231.50","42,268,231.50","Health Care","BNFWZS4","US03209R1032","NASDAQ"
"RUTH","RUTHS HOSPITALITY GROUP INC","Equity","0.10","25.34","1,666,435.00","42,227,462.90","42,227,462.90","Consumer Discretionary","B0G4KC7","US7833321091","NASDAQ"
"RTEC","RUDOLPH TECHNOLOGIES INC","Equity","0.10","23.32","1,810,739.00","42,226,433.48","42,226,433.48","Information Technology","2518415","US7812701032","New York Stock Exchange Inc."
"AMBC","AMBAC FINANCIAL GROUP INC","Equity","0.10","19.38","2,178,362.00","42,216,655.56","42,216,655.56","Financials","B7ZKH46","US0231398845","NASDAQ"
"UNFI","UNITED NATURAL FOODS INC","Equity","0.10","13.57","3,059,324.00","41,515,026.68","41,515,026.68","Consumer Staples","2895163","US9111631035","New York Stock Exchange Inc."
"ADTN","ADTRAN INC","Equity","0.10","14.65","2,833,517.00","41,511,024.05","41,511,024.05","Information Technology","2052924","US00738A1060","NASDAQ"
"DO","DIAMOND OFFSHORE DRILLING INC","Equity","0.10","10.90","3,787,284.00","41,281,395.60","41,281,395.60","Energy","2261021","US25271C1027","New York Stock Exchange Inc."
"VRTS","VIRTUS INVESTMENT PARTNERS INC","Equity","0.09","100.49","410,641.00","41,265,314.09","41,265,314.09","Financials","B3KKGQ8","US92828Q1094","NASDAQ"
"LABL","MULTI COLOR CORP","Equity","0.09","49.88","825,591.00","41,180,479.08","41,180,479.08","Industrials","2609858","US6253831043","NASDAQ"
"HMST","HOMESTREET INC","Equity","0.09","26.16","1,560,274.00","40,816,767.84","40,816,767.84","Financials","B4WHS46","US43785V1026","NASDAQ"
"KELYA","KELLY SERVICES INC CLASS A","Equity","0.09","22.27","1,822,382.00","40,584,447.14","40,584,447.14","Industrials","2487117","US4881522084","NASDAQ"
"USCR","US CONCRETE INC","Equity","0.09","43.75","919,831.00","40,242,606.25","40,242,606.25","Materials","B4M8043","US90333L2016","NASDAQ"
"ACLS","AXCELIS TECHNOLOGIES INC","Equity","0.09","20.89","1,916,697.00","40,039,800.33","40,039,800.33","Information Technology","BD420Q8","US0545402085","NASDAQ"
"UIS","UNISYS CORP","Equity","0.09","13.14","3,017,477.00","39,649,647.78","39,649,647.78","Information Technology","2931595","US9092143067","New York Stock Exchange Inc."
"ADUS","ADDUS HOMECARE CORP","Equity","0.09","66.25","597,000.00","39,551,250.00","39,551,250.00","Health Care","B55BN47","US0067391062","NASDAQ"
"RYAM","RAYONIER ADVANCED MATERIALS INC","Equity","0.09","13.62","2,888,144.00","39,336,521.28","39,336,521.28","Materials","BN458W9","US75508B1044","New York Stock Exchange Inc."
"RMAX","RE MAX HOLDINGS INC CLASS A","Equity","0.09","37.42","1,050,497.00","39,309,597.74","39,309,597.74","Real Estate","BF23JJ3","US75524W1080","New York Stock Exchange Inc."
"CIR","CIRCOR INTERNATIONAL INC","Equity","0.09","33.54","1,167,750.00","39,166,335.00","39,166,335.00","Industrials","2496384","US17273K1097","New York Stock Exchange Inc."
"NFBK","NORTHFIELD BANCORP INC","Equity","0.09","13.95","2,802,770.00","39,098,641.50","39,098,641.50","Financials","B8NB2R6","US66611T1088","NASDAQ"
"MRTN","MARTEN TRANSPORT LTD","Equity","0.09","17.07","2,290,552.00","39,099,722.64","39,099,722.64","Industrials","2568357","US5730751089","NASDAQ"
"GPRE","GREEN PLAINS INC","Equity","0.09","17.39","2,243,786.00","39,019,438.54","39,019,438.54","Energy","B11FJD6","US3932221043","NASDAQ"
"ECHO","ECHO GLOBAL LOGISTICS INC","Equity","0.09","23.87","1,630,025.00","38,908,696.75","38,908,696.75","Industrials","B4M7GZ3","US27875T1016","NASDAQ"
"PAHC","PHIBRO ANIMAL HEALTH CORP CLASS A","Equity","0.09","32.34","1,201,412.00","38,853,664.08","38,853,664.08","Health Care","BL95N25","US71742Q1067","NASDAQ"
"DXPE","DXP ENTERPRISES INC","Equity","0.09","41.07","945,306.00","38,823,717.42","38,823,717.42","Industrials","2276627","US2333774071","NASDAQ"
"GFF","GRIFFON CORP","Equity","0.09","18.82","2,058,852.00","38,747,594.64","38,747,594.64","Industrials","2463344","US3984331021","New York Stock Exchange Inc."
"INTL","INTL FCSTONE INC","Equity","0.09","41.02","944,293.00","38,734,898.86","38,734,898.86","Financials","2456441","US46116V1052","NASDAQ"
"FOSL","FOSSIL GROUP INC","Equity","0.09","14.57","2,654,536.00","38,676,589.52","38,676,589.52","Consumer Discretionary","BBGT609","US34988V1061","NASDAQ"
"NEWM","NEW MEDIA INVESTMENT GROUP INC","Equity","0.09","11.88","3,223,290.00","38,292,685.20","38,292,685.20","Communication","BH2R795","US64704V1061","New York Stock Exchange Inc."
"HT","HERSHA HOSPITALITY REIT TRUST CLAS","Equity","0.09","18.00","2,102,667.00","37,848,006.00","37,848,006.00","Real Estate","BYYTSK6","US4278255009","New York Stock Exchange Inc."
"CHCT","COMMUNITY HEALTHCARE TRUST INC","Equity","0.09","35.64","1,060,663.00","37,802,029.32","37,802,029.32","Real Estate","BXC87C3","US20369C1062","New York Stock Exchange Inc."
"ORIT","ORITANI FINANCIAL CORP","Equity","0.09","16.79","2,243,814.00","37,673,637.06","37,673,637.06","Financials","B3SLD95","US68633D1037","NASDAQ"
"MYE","MYERS INDUSTRIES INC","Equity","0.09","18.01","2,064,570.00","37,182,905.70","37,182,905.70","Materials","2613086","US6284641098","New York Stock Exchange Inc."
"PFBC","PREFERRED BANK","Equity","0.09","44.85","827,615.00","37,118,532.75","37,118,532.75","Financials","2763602","US7403674044","NASDAQ"
"UBA","URSTADT BIDDLE PROPERTIES REIT INC","Equity","0.09","20.88","1,777,547.00","37,115,181.36","37,115,181.36","Real Estate","2256522","US9172862057","New York Stock Exchange Inc."
"PLAB","PHOTRONICS INC","Equity","0.09","9.44","3,930,140.00","37,100,521.60","37,100,521.60","Information Technology","2687315","US7194051022","NASDAQ"
"CPF","CENTRAL PACIFIC FINANCIAL CORP","Equity","0.09","28.34","1,307,788.00","37,062,711.92","37,062,711.92","Financials","2230946","US1547604090","New York Stock Exchange Inc."
"COHU","COHU INC","Equity","0.08","15.30","2,412,072.00","36,904,701.60","36,904,701.60","Information Technology","2208426","US1925761066","NASDAQ"
"OSPN","ONESPAN INC","Equity","0.08","20.05","1,838,537.00","36,862,666.85","36,862,666.85","Information Technology","BFNSSD4","US68287N1000","NASDAQ"
"JBSS","JOHN B SANFILIPPO AND SON INC","Equity","0.08","70.80","520,282.00","36,835,965.60","36,835,965.60","Consumer Staples","2772998","US8004221078","NASDAQ"
"SRDX","SURMODICS INC","Equity","0.08","45.87","795,446.00","36,487,108.02","36,487,108.02","Health Care","2502678","US8688731004","NASDAQ"
"LION","FIDELITY SOUTHERN CORP","Equity","0.08","27.78","1,312,134.00","36,451,082.52","36,451,082.52","Financials","2348429","US3163941053","NASDAQ"
"GLT","GLATFELTER","Equity","0.08","13.98","2,597,953.00","36,319,382.94","36,319,382.94","Materials","2372008","US3773161043","New York Stock Exchange Inc."
"HAFC","HANMI FINANCIAL CORP","Equity","0.08","20.58","1,762,854.00","36,279,535.32","36,279,535.32","Financials","B6TPXR5","US4104952043","NASDAQ"
"CEVA","CEVA INC","Equity","0.08","27.73","1,302,008.00","36,104,681.84","36,104,681.84","Information Technology","2986937","US1572101053","NASDAQ"
"ATNI","ATN INTERNATIONAL INC","Equity","0.08","55.99","644,771.00","36,100,728.29","36,100,728.29","Communication","BDC84D3","US00215F1075","NASDAQ"
"MERC","MERCER INTERNATIONAL INC","Equity","0.08","14.13","2,534,673.00","35,814,929.49","35,814,929.49","Materials","2053024","US5880561015","NASDAQ"
"SXC","SUNCOKE ENERGY INC","Equity","0.08","9.26","3,856,406.00","35,710,319.56","35,710,319.56","Materials","B3R0638","US86722A1034","New York Stock Exchange Inc."
"DCOM","DIME COMMUNITY BANCSHARES INC","Equity","0.08","19.47","1,826,411.00","35,560,222.17","35,560,222.17","Financials","2034148","US2539221083","NASDAQ"
"IPHS","INNOPHOS HOLDINGS INC","Equity","0.08","30.43","1,165,458.00","35,464,886.94","35,464,886.94","Materials","B1GHPN9","US45774N1081","NASDAQ"
"KLXE","KLX ENERGY SERVICES HOLDINGS INC","Equity","0.08","26.59","1,329,812.00","35,359,701.08","35,359,701.08","Energy","BGL64M8","US48253L1061","NASDAQ"
"BFS","SAUL CENTERS REIT INC","Equity","0.08","51.34","688,438.00","35,344,406.92","35,344,406.92","Real Estate","2777777","US8043951016","New York Stock Exchange Inc."
"SPTN","SPARTANNASH","Equity","0.08","16.44","2,132,551.00","35,059,138.44","35,059,138.44","Consumer Staples","BN40158","US8472151005","NASDAQ"
"BANC","BANC OF CALIFORNIA INC","Equity","0.08","13.81","2,532,089.00","34,968,149.09","34,968,149.09","Financials","BCD47X4","US05990K1060","New York Stock Exchange Inc."
"CONN","CONNS INC","Equity","0.08","24.36","1,434,063.00","34,933,774.68","34,933,774.68","Consumer Discretionary","2925792","US2082421072","NASDAQ"
"CRVL","CORVEL CORP","Equity","0.08","64.99","535,754.00","34,818,652.46","34,818,652.46","Health Care","2347277","US2210061097","NASDAQ"
"HSKA","HESKA CORP","Equity","0.08","85.90","405,039.00","34,792,850.10","34,792,850.10","Health Care","B44C366","US42805E3062","NASDAQ"
"MYRG","MYR GROUP INC","Equity","0.08","35.34","963,476.00","34,049,241.84","34,049,241.84","Industrials","B3CLS18","US55405W1045","NASDAQ"
"VECO","VEECO INSTRUMENTS INC","Equity","0.08","11.98","2,826,841.00","33,865,555.18","33,865,555.18","Information Technology","2938422","US9224171002","NASDAQ"
"RGS","REGIS CORP","Equity","0.08","18.74","1,790,099.00","33,546,455.26","33,546,455.26","Consumer Discretionary","2730327","US7589321071","New York Stock Exchange Inc."
"EXTN","EXTERRAN CORP","Equity","0.08","17.93","1,868,496.00","33,502,133.28","33,502,133.28","Energy","BYMC5T5","US30227H1068","New York Stock Exchange Inc."
"MTRX","MATRIX SERVICE","Equity","0.08","21.48","1,557,843.00","33,462,467.64","33,462,467.64","Energy","2572068","US5768531056","NASDAQ"
"CHS","CHICOS FAS INC","Equity","0.08","4.47","7,446,793.00","33,287,164.71","33,287,164.71","Consumer Discretionary","2196781","US1686151028","New York Stock Exchange Inc."
"NPK","NATIONAL PRESTO INDUSTRIES INC","Equity","0.08","110.66","299,269.00","33,117,107.54","33,117,107.54","Industrials","2626802","US6372151042","New York Stock Exchange Inc."
"STAR","ISTAR REIT INC","Equity","0.08","8.07","4,044,885.00","32,642,221.95","32,642,221.95","Real Estate","2259190","US45031U1016","New York Stock Exchange Inc."
"MOV","MOVADO GROUP INC","Equity","0.07","32.92","981,923.00","32,324,905.16","32,324,905.16","Consumer Discretionary","2643168","US6245801062","New York Stock Exchange Inc."
"ACOR","ACORDA THERAPEUTICS INC","Equity","0.07","14.05","2,299,495.00","32,307,904.75","32,307,904.75","Health Care","2925844","US00484M1062","NASDAQ"
"CASH","META FINANCIAL GROUP INC","Equity","0.07","19.58","1,636,603.00","32,044,686.74","32,044,686.74","Financials","2420316","US59100U1088","NASDAQ"
"AEGN","AEGION CORP CLASS A","Equity","0.07","17.05","1,865,553.00","31,807,678.65","31,807,678.65","Industrials","B764L34","US00770F1049","NASDAQ"
"KOP","KOPPERS HOLDINGS INC","Equity","0.07","26.02","1,219,714.00","31,736,958.28","31,736,958.28","Materials","B0X46B1","US50060P1066","New York Stock Exchange Inc."
"BGG","BRIGGS AND STRATTON CORP","Equity","0.07","12.63","2,509,347.00","31,693,052.61","31,693,052.61","Industrials","2156581","US1090431099","New York Stock Exchange Inc."
"PARR","PAR PACIFIC HOLDINGS INC","Equity","0.07","17.95","1,764,702.00","31,676,400.90","31,676,400.90","Energy","BJH08C3","US69888T2078","New York Stock Exchange Inc."
"TISI","TEAM INC","Equity","0.07","17.84","1,773,544.00","31,640,024.96","31,640,024.96","Industrials","2879123","US8781551002","New York Stock Exchange Inc."
"VICR","VICOR CORP","Equity","0.07","32.86","961,661.00","31,600,180.46","31,600,180.46","Industrials","2930774","US9258151029","NASDAQ"
"QNST","QUINSTREET INC","Equity","0.07","13.74","2,297,090.00","31,562,016.60","31,562,016.60","Communication","B3PGPB9","US74874Q1004","NASDAQ"
"MCRI","MONARCH CASINO AND RESORT INC","Equity","0.07","44.39","709,141.00","31,478,768.99","31,478,768.99","Consumer Discretionary","2599197","US6090271072","NASDAQ"
"CYH","COMMUNITY HEALTH SYSTEMS INC","Equity","0.07","4.59","6,848,252.00","31,433,476.68","31,433,476.68","Health Care","2600248","US2036681086","New York Stock Exchange Inc."
"CMTL","COMTECH TELECOMMUNICATIONS CORP","Equity","0.07","22.21","1,409,670.00","31,308,770.70","31,308,770.70","Information Technology","2215341","US2058262096","NASDAQ"
"ANIP","ANI PHARMACEUTICALS INC","Equity","0.07","64.42","482,511.00","31,083,358.62","31,083,358.62","Health Care","BCDWBX6","US00182C1036","NASDAQ"
"NX","QUANEX BUILDING PRODUCTS CORP","Equity","0.07","15.84","1,955,590.00","30,976,545.60","30,976,545.60","Industrials","B2QXCJ9","US7476191041","New York Stock Exchange Inc."
"EGRX","EAGLE PHARMACEUTICALS INC","Equity","0.07","50.62","605,261.00","30,638,311.82","30,638,311.82","Health Care","BJH7VB4","US2697961082","NASDAQ"
"DFIN","DONNELLEY FINANCIAL SOLUTIONS INC","Equity","0.07","15.05","2,034,123.00","30,613,551.15","30,613,551.15","Financials","BYND5T7","US25787G1004","New York Stock Exchange Inc."
"CUBI","CUSTOMERS BANCORP INC","Equity","0.07","18.14","1,678,137.00","30,441,405.18","30,441,405.18","Financials","B6XHXY4","US23204G1004","New York Stock Exchange Inc."
"APEI","AMERICAN PUBLIC EDUCATION INC","Equity","0.07","31.15","975,169.00","30,376,514.35","30,376,514.35","Consumer Discretionary","B292GM4","US02913V1035","NASDAQ"
"HLIT","HARMONIC INC","Equity","0.07","5.68","5,346,358.00","30,367,313.44","30,367,313.44","Information Technology","2510659","US4131601027","NASDAQ"
"BKE","BUCKLE INC","Equity","0.07","17.97","1,688,589.00","30,343,944.33","30,343,944.33","Consumer Discretionary","2149934","US1184401065","New York Stock Exchange Inc."
"CRCM","CARE.COM INC","Equity","0.07","19.61","1,547,299.00","30,342,533.39","30,342,533.39","Communication","BJ2SGK6","US1416331072","New York Stock Exchange Inc."
"RECN","RESOURCES CONNECTION INC","Equity","0.07","16.98","1,783,820.00","30,289,263.60","30,289,263.60","Industrials","2697853","US76122Q1058","NASDAQ"
"LPI","LAREDO PETROLEUM INC","Equity","0.07","3.33","9,053,655.00","30,148,671.15","30,148,671.15","Energy","B7DX5X2","US5168061068","New York Stock Exchange Inc."
"TTEC","TTEC HOLDINGS INC","Equity","0.07","36.26","830,310.00","30,107,040.60","30,107,040.60","Information Technology","BF950B1","US89854H1023","NASDAQ"
"EZPW","EZCORP NON VOTING INC CLASS A","Equity","0.07","9.50","3,150,575.00","29,930,462.50","29,930,462.50","Financials","2326287","US3023011063","NASDAQ"
"ICHR","ICHOR HOLDINGS LTD","Equity","0.07","22.86","1,307,507.00","29,889,610.02","29,889,610.02","Information Technology","BD2B5Y0","KYG4740B1059","NASDAQ"
"UEIC","UNIVERSAL ELECTRONICS INC","Equity","0.07","35.80","834,325.00","29,868,835.00","29,868,835.00","Consumer Discretionary","2911683","US9134831034","NASDAQ"
"FORR","FORRESTER RESEARCH INC","Equity","0.07","48.58","611,006.00","29,682,671.48","29,682,671.48","Industrials","2398855","US3465631097","NASDAQ"
"LMAT","LEMAITRE VASCULAR INC","Equity","0.07","31.25","943,456.00","29,483,000.00","29,483,000.00","Health Care","B1G6TJ0","US5255582018","NASDAQ"
"CBB","CINCINNATI BELL INC","Equity","0.07","10.15","2,892,543.00","29,359,311.45","29,359,311.45","Communication","BD5CWW7","US1718715022","New York Stock Exchange Inc."
"VSTO","VISTA OUTDOOR INC","Equity","0.07","8.37","3,448,300.00","28,862,271.00","28,862,271.00","Consumer Discretionary","BVGC697","US9283771007","New York Stock Exchange Inc."
"CYTK","CYTOKINETICS INC","Equity","0.07","8.84","3,256,274.00","28,785,462.16","28,785,462.16","Health Care","BBBSBJ5","US23282W6057","NASDAQ"
"WLH","WILLIAM LYON HOMES CLASS A","Equity","0.07","15.10","1,901,335.00","28,710,158.50","28,710,158.50","Consumer Discretionary","B9C60K8","US5520747008","New York Stock Exchange Inc."
"REX","REX AMERICAN RESOURCES CORP","Equity","0.07","83.90","340,669.00","28,582,129.10","28,582,129.10","Energy","2063670","US7616241052","New York Stock Exchange Inc."
"WSR","WHITESTONE REIT","Equity","0.07","12.04","2,371,441.00","28,552,149.64","28,552,149.64","Real Estate","B6452T5","US9660842041","New York Stock Exchange Inc."
"TG","TREDEGAR CORP","Equity","0.07","18.48","1,531,929.00","28,310,047.92","28,310,047.92","Materials","2903345","US8946501009","New York Stock Exchange Inc."
"ETH","ETHAN ALLEN INC","Equity","0.06","19.14","1,471,022.00","28,155,361.08","28,155,361.08","Consumer Discretionary","2320825","US2976021046","New York Stock Exchange Inc."
"AVD","AMER VANGUARD CORP","Equity","0.06","17.83","1,551,880.00","27,670,020.40","27,670,020.40","Materials","2025711","US0303711081","New York Stock Exchange Inc."
"CTRL","CONTROL4 CORP","Equity","0.06","17.04","1,583,961.00","26,990,695.44","26,990,695.44","Information Technology","BC163D4","US21240D1072","NASDAQ"
"TMST","TIMKENSTEEL CORP","Equity","0.06","11.46","2,339,280.00","26,808,148.80","26,808,148.80","Materials","BNBPMX1","US8873991033","New York Stock Exchange Inc."
"CENX","CENTURY ALUMINUM","Equity","0.06","8.97","2,983,431.00","26,761,376.07","26,761,376.07","Materials","2186254","US1564311082","NASDAQ"
"OPB","OPUS BANK","Equity","0.06","20.31","1,289,172.00","26,183,083.32","26,183,083.32","Financials","BLNMST4","US6840001027","NASDAQ"
"UCTT","ULTRA CLEAN HOLDINGS INC","Equity","0.06","11.12","2,348,006.00","26,109,826.72","26,109,826.72","Information Technology","B00G0F2","US90385V1070","NASDAQ"
"LDL","LYDALL INC","Equity","0.06","25.19","1,036,534.00","26,110,291.46","26,110,291.46","Industrials","2534671","US5508191062","New York Stock Exchange Inc."
"ZUMZ","ZUMIEZ INC","Equity","0.06","23.16","1,125,740.00","26,072,138.40","26,072,138.40","Consumer Discretionary","B081QB7","US9898171015","NASDAQ"
"HZO","MARINEMAX INC","Equity","0.06","18.81","1,370,874.00","25,786,139.94","25,786,139.94","Consumer Discretionary","2250353","US5679081084","New York Stock Exchange Inc."
"BCEI","BONANZA CREEK ENERGY INC","Equity","0.06","23.13","1,113,950.00","25,765,663.50","25,765,663.50","Energy","BYXGJD8","US0977934001","New York Stock Exchange Inc."
"CAMP","CALAMP CORP","Equity","0.06","12.75","2,007,932.00","25,601,133.00","25,601,133.00","Information Technology","2164700","US1281261099","NASDAQ"
"ANIK","ANIKA THERAPEUTICS INC","Equity","0.06","30.08","845,962.00","25,446,536.96","25,446,536.96","Health Care","2035754","US0352551081","NASDAQ"
"HVT","HAVERTY FURNITURE COMPANIES INC","Equity","0.06","22.79","1,112,830.00","25,361,395.70","25,361,395.70","Consumer Discretionary","2414245","US4195961010","New York Stock Exchange Inc."
"PETS","PETMED EXPRESS INC","Equity","0.06","20.50","1,233,029.00","25,277,094.50","25,277,094.50","Consumer Discretionary","2143099","US7163821066","NASDAQ"
"JCP","JC PENNEY INC","Equity","0.06","1.65","15,078,487.00","24,879,503.55","24,879,503.55","Consumer Discretionary","2680303","US7081601061","New York Stock Exchange Inc."
"HAYN","HAYNES INTERNATIONAL INC","Equity","0.06","32.90","749,996.00","24,674,868.40","24,674,868.40","Materials","B02WVH7","US4208772016","NASDAQ"
"PEI","PENNSYLVANIA REAL ESTATE INVESTMEN","Equity","0.05","6.08","3,921,012.00","23,839,752.96","23,839,752.96","Real Estate","2680767","US7091021078","New York Stock Exchange Inc."
"PGNX","PROGENICS PHARMACEUTICALS INC","Equity","0.05","4.60","5,180,982.00","23,832,517.20","23,832,517.20","Health Care","2152501","US7431871067","NASDAQ"
"GHL","GREENHILL INC","Equity","0.05","21.74","1,070,877.00","23,280,865.98","23,280,865.98","Financials","B00G8B4","US3952591044","New York Stock Exchange Inc."
"CHUY","CHUYS HOLDINGS INC","Equity","0.05","22.90","1,013,556.00","23,210,432.40","23,210,432.40","Consumer Discretionary","B88WMY1","US1716041017","NASDAQ"
"TLRD","TAILORED BRANDS INC","Equity","0.05","7.96","2,913,744.00","23,193,402.24","23,193,402.24","Consumer Discretionary","BZ8FLW0","US87403A1079","New York Stock Exchange Inc."
"HWKN","HAWKINS INC","Equity","0.05","39.50","577,792.00","22,822,784.00","22,822,784.00","Materials","2415594","US4202611095","NASDAQ"
"TTGT","TECHTARGET INC","Equity","0.05","16.89","1,303,148.00","22,010,169.72","22,010,169.72","Communication","B1XH822","US87874R1005","NASDAQ"
"IIIN","INSTEEL INDUSTRIES INC","Equity","0.05","20.16","1,089,714.00","21,968,634.24","21,968,634.24","Industrials","2325875","US45774W1080","NASDAQ"
"MPAA","MOTORCAR PARTS OF AMERICA INC","Equity","0.05","19.98","1,093,979.00","21,857,700.42","21,857,700.42","Consumer Discretionary","2861993","US6200711009","NASDAQ"
"AGYS","AGILISYS INC","Equity","0.05","21.15","1,032,775.00","21,843,191.25","21,843,191.25","Information Technology","2689162","US00847J1051","NASDAQ"
"CPSI","COMPUTER PROGRAMS AND SYSTEMS INC","Equity","0.05","30.15","722,732.00","21,790,369.80","21,790,369.80","Health Care","2872122","US2053061030","NASDAQ"
"FF","FUTUREFUEL CORP","Equity","0.05","14.07","1,544,448.00","21,730,383.36","21,730,383.36","Materials","B3BBRD4","US36116M1062","New York Stock Exchange Inc."
"DGII","DIGI INTERNATIONAL INC","Equity","0.05","13.13","1,647,791.00","21,635,495.83","21,635,495.83","Information Technology","2269661","US2537981027","NASDAQ"
"PDFS","PDF SOLUTIONS INC","Equity","0.05","13.12","1,647,478.00","21,614,911.36","21,614,911.36","Information Technology","2782425","US6932821050","NASDAQ"
"DPLO","DIPLOMAT PHARMACY INC","Equity","0.05","6.36","3,350,774.00","21,310,922.64","21,310,922.64","Health Care","BRB38H9","US25456K1016","New York Stock Exchange Inc."
"RRGB","RED ROBIN GOURMET BURGERS INC","Equity","0.05","27.63","768,245.00","21,226,609.35","21,226,609.35","Consumer Discretionary","2966144","US75689M1018","NASDAQ"
"REI","RING ENERGY INC","Equity","0.05","5.98","3,544,060.00","21,193,478.80","21,193,478.80","Energy","B1TGYD6","US76680V1089","Nyse Mkt Llc"
"AMAG","AMAG PHARMACEUTICALS INC","Equity","0.05","12.71","1,638,403.00","20,824,102.13","20,824,102.13","Health Care","2008121","US00163U1060","NASDAQ"
"FSB","FRANKLIN FINANCIAL NETWORK INC","Equity","0.05","28.73","721,286.00","20,722,546.78","20,722,546.78","Financials","B84SJL9","US35352P1049","New York Stock Exchange Inc."
"CLW","CLEARWATER PAPER CORP","Equity","0.05","21.14","979,884.00","20,714,747.76","20,714,747.76","Materials","B3K9Z35","US18538R1032","New York Stock Exchange Inc."
"UIHC","UNITED INSURANCE HOLDINGS CORP","Equity","0.05","16.03","1,289,651.00","20,673,105.53","20,673,105.53","Financials","B292PW7","US9107101027","NASDAQ"
"VRTV","VERITIV CORP","Equity","0.05","27.01","757,160.00","20,450,891.60","20,450,891.60","Industrials","BNBKSP0","US9234541020","New York Stock Exchange Inc."
