Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"OKTA","OKTA INC CLASS A","Equity","0.03","82.07","61,849.00","5,075,947.43","5,075,947.43","Information Technology","BDFZSP1","US6792951054","NASDAQ"
"BLUE","BLUEBIRD BIO INC","Equity","0.03","127.24","39,894.00","5,076,112.56","5,076,112.56","Health Care","BBFL7S1","US09609G1004","NASDAQ"
"ARW","ARROW ELECTRONICS INC","Equity","0.03","81.77","62,066.00","5,075,136.82","5,075,136.82","Information Technology","2051404","US0427351004","New York Stock Exchange Inc."
"FLIR","FLIR SYSTEMS INC","Equity","0.03","52.25","97,084.00","5,072,639.00","5,072,639.00","Information Technology","2344717","US3024451011","NASDAQ"
"NBIX","NEUROCRINE BIOSCIENCES INC","Equity","0.03","77.31","65,599.00","5,071,458.69","5,071,458.69","Health Care","2623911","US64125C1099","NASDAQ"
"FBHS","FORTUNE BRANDS HOME AND SECURITY I","Equity","0.03","47.99","105,415.00","5,058,865.85","5,058,865.85","Industrials","B3MC7D6","US34964C1062","New York Stock Exchange Inc."
"INVH","INVITATION HOMES INC","Equity","0.03","23.22","217,644.00","5,053,693.68","5,053,693.68","Real Estate","BD81GW9","US46187W1071","New York Stock Exchange Inc."
"BFAM","BRIGHT HORIZONS FAMILY SOLUTIONS I","Equity","0.03","121.95","41,318.00","5,038,730.10","5,038,730.10","Consumer Discretionary","B7MJWP2","US1091941005","New York Stock Exchange Inc."
"BERY","BERRY GLOBAL GROUP INC","Equity","0.03","52.35","95,992.00","5,025,181.20","5,025,181.20","Materials","B8BR3H3","US08579W1036","New York Stock Exchange Inc."
"BRO","BROWN & BROWN INC","Equity","0.03","29.44","170,612.00","5,022,817.28","5,022,817.28","Financials","2692687","US1152361010","New York Stock Exchange Inc."
"CCK","CROWN HOLDINGS INC","Equity","0.03","54.29","92,174.00","5,004,126.46","5,004,126.46","Materials","2427986","US2283681060","New York Stock Exchange Inc."
"SEE","SEALED AIR CORP","Equity","0.03","43.09","115,902.00","4,994,217.18","4,994,217.18","Materials","2232793","US81211K1007","New York Stock Exchange Inc."
"HRC","HILL ROM HOLDINGS INC","Equity","0.03","103.70","48,152.00","4,993,362.40","4,993,362.40","Health Care","2425924","US4314751029","New York Stock Exchange Inc."
"SEIC","SEI INVESTMENTS","Equity","0.03","52.32","95,368.00","4,989,653.76","4,989,653.76","Financials","2793610","US7841171033","NASDAQ"
"LSXMK","LIBERTY MEDIA LIBERTY SIRIUSXM COR","Equity","0.03","40.61","122,685.00","4,982,237.85","4,982,237.85","Communication","BD8QGH9","US5312296073","NASDAQ"
"XEC","CIMAREX ENERGY","Equity","0.03","73.32","67,834.00","4,973,588.88","4,973,588.88","Energy","2987521","US1717981013","New York Stock Exchange Inc."
"CRL","CHARLES RIVER LABORATORIES INTERNA","Equity","0.03","142.39","34,768.00","4,950,615.52","4,950,615.52","Health Care","2604336","US1598641074","New York Stock Exchange Inc."
"HBI","HANESBRANDS INC","Equity","0.03","19.14","258,201.00","4,941,967.14","4,941,967.14","Consumer Discretionary","B1BJSL9","US4103451021","New York Stock Exchange Inc."
"PNR","PENTAIR","Equity","0.03","42.54","115,933.00","4,931,789.82","4,931,789.82","Industrials","BLS09M3","IE00BLS09M33","New York Stock Exchange Inc."
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Equity","0.03","18.32","268,922.00","4,926,651.04","4,926,651.04","Real Estate","B0JL5L9","US58463J3041","New York Stock Exchange Inc."
"W","WAYFAIR INC CLASS A","Equity","0.03","117.28","41,847.00","4,907,816.16","4,907,816.16","Consumer Discretionary","BQXZP64","US94419L1017","New York Stock Exchange Inc."
"XPO","XPO LOGISTICS INC","Equity","0.03","54.06","90,728.00","4,904,755.68","4,904,755.68","Industrials","B6Z1355","US9837931008","New York Stock Exchange Inc."
"ALNY","ALNYLAM PHARMACEUTICALS INC","Equity","0.03","76.21","63,901.00","4,869,895.21","4,869,895.21","Health Care","B00FWN1","US02043Q1076","NASDAQ"
"HUBB","HUBBELL INC","Equity","0.03","119.24","40,585.00","4,839,355.40","4,839,355.40","Industrials","BDFG6S3","US4435106079","New York Stock Exchange Inc."
"CC","CHEMOURS","Equity","0.03","37.62","128,480.00","4,833,417.60","4,833,417.60","Materials","BZ0CTP8","US1638511089","New York Stock Exchange Inc."
"POST","POST HOLDINGS INC","Equity","0.03","102.56","47,091.00","4,829,652.96","4,829,652.96","Consumer Staples","B6T0518","US7374461041","New York Stock Exchange Inc."
"SAGE","SAGE THERAPEUTICS INC","Equity","0.03","146.18","32,831.00","4,799,235.58","4,799,235.58","Health Care","BP4GNK9","US78667J1088","NASDAQ"
"MIDD","MIDDLEBY CORP","Equity","0.03","120.02","39,888.00","4,787,357.76","4,787,357.76","Industrials","2590930","US5962781010","NASDAQ"
"AFG","AMERICAN FINANCIAL GROUP INC","Equity","0.03","99.26","48,182.00","4,782,545.32","4,782,545.32","Financials","2134532","US0259321042","New York Stock Exchange Inc."
"EEFT","EURONET WORLDWIDE INC","Equity","0.03","131.30","36,427.00","4,782,865.10","4,782,865.10","Information Technology","2320148","US2987361092","NASDAQ"
"PRAH","PRA HEALTH SCIENCES INC","Equity","0.03","111.99","42,663.00","4,777,829.37","4,777,829.37","Health Care","BSHZ3V5","US69354M1080","NASDAQ"
"DCI","DONALDSON INC","Equity","0.03","51.70","92,170.00","4,765,189.00","4,765,189.00","Industrials","2276467","US2576511099","New York Stock Exchange Inc."
"XRX","XEROX CORP","Equity","0.03","31.33","151,943.00","4,760,374.19","4,760,374.19","Information Technology","BYWTW73","US9841216081","New York Stock Exchange Inc."
"INGR","INGREDION INC","Equity","0.02","93.76","50,563.00","4,740,786.88","4,740,786.88","Consumer Staples","B7K24P7","US4571871023","New York Stock Exchange Inc."
"LPLA","LPL FINANCIAL HOLDINGS INC","Equity","0.02","76.69","61,614.00","4,725,177.66","4,725,177.66","Financials","B75JX34","US50212V1008","NASDAQ"
"PBCT","PEOPLES UNITED FINANCIAL INC","Equity","0.02","17.64","267,239.00","4,714,095.96","4,714,095.96","Financials","B1W41J2","US7127041058","NASDAQ"
"ATR","APTARGROUP INC","Equity","0.02","103.12","45,693.00","4,711,862.16","4,711,862.16","Materials","2045247","US0383361039","New York Stock Exchange Inc."
"KAR","KAR AUCTION SERVICES INC","Equity","0.02","48.11","97,515.00","4,691,446.65","4,691,446.65","Industrials","B4Y1MH7","US48238T1097","New York Stock Exchange Inc."
"CBSH","COMMERCE BANCSHARES INC","Equity","0.02","63.28","73,964.00","4,680,441.92","4,680,441.92","Financials","2213204","US2005251036","NASDAQ"
"WTR","AQUA AMERICA INC","Equity","0.02","35.86","129,507.00","4,644,121.02","4,644,121.02","Utilities","2685234","US03836W1036","New York Stock Exchange Inc."
"RS","RELIANCE STEEL & ALUMINUM","Equity","0.02","89.59","51,791.00","4,639,955.69","4,639,955.69","Materials","2729068","US7595091023","New York Stock Exchange Inc."
"LAMR","LAMAR ADVERTISING COMPANY CLAS","Equity","0.02","77.11","60,169.00","4,639,631.59","4,639,631.59","Real Estate","BSPHGN6","US5128161099","NASDAQ"
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Equity","0.02","73.58","62,885.00","4,627,078.30","4,627,078.30","Industrials","2955733","US9297401088","New York Stock Exchange Inc."
"EHC","ENCOMPASS HEALTH CORP","Equity","0.02","65.39","70,562.00","4,614,049.18","4,614,049.18","Health Care","BYX2YJ7","US29261A1007","New York Stock Exchange Inc."
"SNV","SYNOVUS FINANCIAL CORP","Equity","0.02","39.66","116,128.00","4,605,636.48","4,605,636.48","Financials","BMH4NJ8","US87161C5013","New York Stock Exchange Inc."
"STOR","STORE CAPITAL CORP","Equity","0.02","32.49","141,331.00","4,591,844.19","4,591,844.19","Real Estate","BSKRKJ5","US8621211007","New York Stock Exchange Inc."
"PK","PARK HOTELS RESORTS INC","Equity","0.02","31.55","144,959.00","4,573,456.45","4,573,456.45","Real Estate","BYVMVV0","US7005171050","New York Stock Exchange Inc."
"EXEL","EXELIXIS INC","Equity","0.02","21.22","214,935.00","4,560,920.70","4,560,920.70","Health Care","2576941","US30161Q1040","NASDAQ"
"DEI","DOUGLAS EMMETT REIT INC","Equity","0.02","38.92","116,543.00","4,535,853.56","4,535,853.56","Real Estate","B1G3M58","US25960P1093","New York Stock Exchange Inc."
"HOG","HARLEY DAVIDSON INC","Equity","0.02","37.43","121,137.00","4,534,157.91","4,534,157.91","Consumer Discretionary","2411053","US4128221086","New York Stock Exchange Inc."
"NKTR","NEKTAR THERAPEUTICS","Equity","0.02","40.26","112,633.00","4,534,604.58","4,534,604.58","Health Care","2454445","US6402681083","NASDAQ"
"WBC","WABCO HOLDINGS INC","Equity","0.02","117.49","38,542.00","4,528,299.58","4,528,299.58","Industrials","B23CNQ3","US92927K1025","New York Stock Exchange Inc."
"CPB","CAMPBELL SOUP","Equity","0.02","35.44","127,609.00","4,522,462.96","4,522,462.96","Consumer Staples","2162845","US1344291091","New York Stock Exchange Inc."
"ACC","AMERICAN CAMPUS COMMUNITIES REIT I","Equity","0.02","44.97","100,488.00","4,518,945.36","4,518,945.36","Real Estate","B02H871","US0248351001","New York Stock Exchange Inc."
"PRGO","PERRIGO PLC","Equity","0.02","48.32","93,219.00","4,504,342.08","4,504,342.08","Health Care","BGH1M56","IE00BGH1M568","New York Stock Exchange Inc."
"LB","L BRANDS INC","Equity","0.02","26.76","167,436.00","4,480,587.36","4,480,587.36","Consumer Discretionary","B9M2WX3","US5017971046","New York Stock Exchange Inc."
"CPRI","CAPRI HOLDINGS LTD","Equity","0.02","43.60","102,554.00","4,471,354.40","4,471,354.40","Consumer Discretionary","BJ1N1M9","VGG1890L1076","New York Stock Exchange Inc."
"FWONK","LIBERTY MEDIA FORMULA ONE CORP SER","Equity","0.02","31.31","142,331.00","4,456,383.61","4,456,383.61","Communication","BD8QGD5","US5312298541","NASDAQ"
"MAC","MACERICH REIT","Equity","0.02","43.96","100,836.00","4,432,750.56","4,432,750.56","Real Estate","2543967","US5543821012","New York Stock Exchange Inc."
"HXL","HEXCEL CORP","Equity","0.02","70.74","62,389.00","4,413,397.86","4,413,397.86","Industrials","2416779","US4282911084","New York Stock Exchange Inc."
"HLF","HERBALIFE NUTRITION LTD","Equity","0.02","56.13","78,597.00","4,411,649.61","4,411,649.61","Consumer Staples","B0539H3","KYG4412G1010","New York Stock Exchange Inc."
"SABR","SABRE CORP","Equity","0.02","22.17","198,846.00","4,408,415.82","4,408,415.82","Information Technology","BLLHH27","US78573M1045","NASDAQ"
"MASI","MASIMO CORP","Equity","0.02","128.81","34,185.00","4,403,369.85","4,403,369.85","Health Care","B1YWR63","US5747951003","NASDAQ"
"HTA","HEALTHCARE TRUST OF AMERICA REIT I","Equity","0.02","28.82","152,714.00","4,401,217.48","4,401,217.48","Real Estate","BT9QF28","US42225P5017","New York Stock Exchange Inc."
"FLS","FLOWSERVE CORP","Equity","0.02","46.36","94,863.00","4,397,848.68","4,397,848.68","Industrials","2288406","US34354P1057","New York Stock Exchange Inc."
"POOL","POOL CORP","Equity","0.02","155.38","28,101.00","4,366,333.38","4,366,333.38","Consumer Discretionary","2781585","US73278L1052","NASDAQ"
"CTLT","CATALENT INC","Equity","0.02","42.54","102,611.00","4,365,071.94","4,365,071.94","Health Care","BP96PQ4","US1488061029","New York Stock Exchange Inc."
"JEF","JEFFERIES FINANCIAL GROUP INC","Equity","0.02","20.44","212,488.00","4,343,254.72","4,343,254.72","Financials","BG0Q4Z2","US47233W1099","New York Stock Exchange Inc."
"NRZ","NEW RESIDENTIAL INVESTMENT REIT CO","Equity","0.02","16.57","261,587.00","4,334,496.59","4,334,496.59","Financials","BRJ9GW0","US64828T2015","New York Stock Exchange Inc."
"STWD","STARWOOD PROPERTY TRUST REIT INC","Equity","0.02","22.06","196,536.00","4,335,584.16","4,335,584.16","Financials","B3PQ520","US85571B1052","New York Stock Exchange Inc."
"RGLD","ROYAL GOLD INC","Equity","0.02","89.89","48,190.00","4,331,799.10","4,331,799.10","Materials","2755706","US7802871084","NASDAQ"
"NYCB","NEW YORK COMMUNITY BANCORP INC","Equity","0.02","12.24","353,041.00","4,321,221.84","4,321,221.84","Financials","2711656","US6494451031","New York Stock Exchange Inc."
"PFPT","PROOFPOINT INC","Equity","0.02","119.12","36,217.00","4,314,169.04","4,314,169.04","Information Technology","B6VDQC3","US7434241037","NASDAQ"
"HEIA","HEICO CORP CLASS A","Equity","0.02","77.69","55,483.00","4,310,474.27","4,310,474.27","Industrials","2237561","US4228062083","New York Stock Exchange Inc."
"ORI","OLD REPUBLIC INTERNATIONAL CORP","Equity","0.02","21.10","203,964.00","4,303,640.40","4,303,640.40","Financials","2659109","US6802231042","New York Stock Exchange Inc."
"LEG","LEGGETT & PLATT INC","Equity","0.02","45.62","94,068.00","4,291,382.16","4,291,382.16","Consumer Discretionary","2510682","US5246601075","New York Stock Exchange Inc."
"CFR","CULLEN FROST BANKERS INC","Equity","0.02","105.28","40,719.00","4,286,896.32","4,286,896.32","Financials","2239556","US2298991090","New York Stock Exchange Inc."
"RNR","RENAISSANCERE HOLDING LTD","Equity","0.02","144.99","29,413.00","4,264,590.87","4,264,590.87","Financials","2728429","BMG7496G1033","New York Stock Exchange Inc."
"OSK","OSHKOSH CORP","Equity","0.02","79.33","53,641.00","4,255,340.53","4,255,340.53","Industrials","2663520","US6882392011","New York Stock Exchange Inc."
"AMH","AMERICAN HOMES RENT REIT CLASS A","Equity","0.02","22.80","186,453.00","4,251,128.40","4,251,128.40","Real Estate","BCF5RR9","US02665T3068","New York Stock Exchange Inc."
"DNKN","DUNKIN BRANDS GROUP INC","Equity","0.02","70.98","59,794.00","4,244,178.12","4,244,178.12","Consumer Discretionary","B3LHT03","US2655041000","NASDAQ"
"ROL","ROLLINS INC","Equity","0.02","39.62","106,538.00","4,221,035.56","4,221,035.56","Industrials","2747305","US7757111049","New York Stock Exchange Inc."
"AMG","AFFILIATED MANAGERS GROUP INC","Equity","0.02","108.01","39,023.00","4,214,874.23","4,214,874.23","Financials","2127899","US0082521081","New York Stock Exchange Inc."
"ALSN","ALLISON TRANSMISSION HOLDINGS INC","Equity","0.02","49.64","84,861.00","4,212,500.04","4,212,500.04","Industrials","B4PZ892","US01973R1014","New York Stock Exchange Inc."
"BIO","BIO RAD LABORATORIES INC CLASS A","Equity","0.02","274.34","15,328.00","4,205,083.52","4,205,083.52","Health Care","2098508","US0905722072","New York Stock Exchange Inc."
"ZAYO","ZAYO GROUP HOLDINGS INC","Equity","0.02","25.58","164,368.00","4,204,533.44","4,204,533.44","Communication","BRJ3H07","US98919V1052","New York Stock Exchange Inc."
"HP","HELMERICH & PAYNE INC","Equity","0.02","55.56","75,615.00","4,201,169.40","4,201,169.40","Energy","2420101","US4234521015","New York Stock Exchange Inc."
"SON","SONOCO PRODUCTS","Equity","0.02","59.59","70,431.00","4,196,983.29","4,196,983.29","Materials","2821395","US8354951027","New York Stock Exchange Inc."
"BPOP","POPULAR INC","Equity","0.02","56.61","72,090.00","4,081,014.90","4,081,014.90","Financials","B86QM90","PR7331747001","NASDAQ"
"AXTA","AXALTA COATING SYSTEMS LTD","Equity","0.02","26.99","151,238.00","4,081,913.62","4,081,913.62","Materials","BSFWCF5","BMG0750C1082","New York Stock Exchange Inc."
"OC","OWENS CORNING","Equity","0.02","51.63","79,052.00","4,081,454.76","4,081,454.76","Industrials","B1FW7Q2","US6907421019","New York Stock Exchange Inc."
"TRIP","TRIPADVISOR INC","Equity","0.02","54.38","74,839.00","4,069,744.82","4,069,744.82","Communication","B6ZC3N6","US8969452015","NASDAQ"
"CUBE","CUBESMART REIT","Equity","0.02","29.60","137,120.00","4,058,752.00","4,058,752.00","Real Estate","B6SW913","US2296631094","New York Stock Exchange Inc."
"FAF","FIRST AMERICAN FINANCIAL CORP","Equity","0.02","51.02","79,207.00","4,041,141.14","4,041,141.14","Financials","B4NFPK4","US31847R1023","New York Stock Exchange Inc."
"CZR","CAESARS ENTERTAINMENT CORP","Equity","0.02","9.43","428,513.00","4,040,877.59","4,040,877.59","Consumer Discretionary","B3TDL41","US1276861036","NASDAQ"
"AA","ALCOA CORP","Equity","0.02","29.58","136,134.00","4,026,843.72","4,026,843.72","Materials","BYNF418","US0138721065","New York Stock Exchange Inc."
"JBLU","JETBLUE AIRWAYS CORP","Equity","0.02","17.49","229,791.00","4,019,044.59","4,019,044.59","Industrials","2852760","US4771431016","NASDAQ"
"CY","CYPRESS SEMICONDUCTOR CORP","Equity","0.02","15.55","258,465.00","4,019,130.75","4,019,130.75","Information Technology","2244549","US2328061096","NASDAQ"
"LOPE","GRAND CANYON EDUCATION INC","Equity","0.02","117.95","34,010.00","4,011,479.50","4,011,479.50","Consumer Discretionary","B3F1XM1","US38526M1062","NASDAQ"
"LECO","LINCOLN ELECTRIC HOLDINGS INC","Equity","0.02","87.54","45,677.00","3,998,564.58","3,998,564.58","Industrials","2516851","US5339001068","NASDAQ"
"TDC","TERADATA CORP","Equity","0.02","46.51","85,890.00","3,994,743.90","3,994,743.90","Information Technology","B247H10","US88076W1036","New York Stock Exchange Inc."
"MAN","MANPOWER INC","Equity","0.02","84.61","47,075.00","3,983,015.75","3,983,015.75","Industrials","2562490","US56418H1005","New York Stock Exchange Inc."
"MPWR","MONOLITHIC POWER SYSTEMS INC","Equity","0.02","135.29","29,324.00","3,967,243.96","3,967,243.96","Information Technology","B01Z7J1","US6098391054","NASDAQ"
"MSG","MADISON SQUARE GARDEN CLASS A","Equity","0.02","295.03","13,379.00","3,947,206.37","3,947,206.37","Communication","BYQCZ35","US55825T1034","New York Stock Exchange Inc."
"IPGP","IPG PHOTONICS CORP","Equity","0.02","154.05","25,610.00","3,945,220.50","3,945,220.50","Information Technology","2698782","US44980X1090","NASDAQ"
"EPR","EPR PROPERTIES REIT","Equity","0.02","74.09","53,098.00","3,934,030.82","3,934,030.82","Real Estate","B8XXZP1","US26884U1097","New York Stock Exchange Inc."
"UBFUT","CASH COLLATERAL USD UBFUT","Cash Collateral and Margins","0.02","100.00","3,929,000.00","3,929,000.00","3,929,000.00","Cash and/or Derivatives","-","-","-"
"CIT","CIT GROUP INC","Equity","0.02","51.03","76,828.00","3,920,532.84","3,920,532.84","Financials","B4Z73G0","US1255818015","New York Stock Exchange Inc."
"CONE","CYRUSONE REIT INC","Equity","0.02","52.46","74,719.00","3,919,758.74","3,919,758.74","Real Estate","B7YRLH9","US23283R1005","NASDAQ"
"GPS","GAP INC","Equity","0.02","24.78","157,749.00","3,909,020.22","3,909,020.22","Consumer Discretionary","2360326","US3647601083","New York Stock Exchange Inc."
"GLIBA","GCI LIBERTY INC CLASS A","Equity","0.02","52.98","73,404.00","3,888,943.92","3,888,943.92","Communication","BF7J0Q0","US36164V3050","NASDAQ"
"PWR","QUANTA SERVICES INC","Equity","0.02","36.18","107,266.00","3,880,883.88","3,880,883.88","Industrials","2150204","US74762E1029","New York Stock Exchange Inc."
"BRX","BRIXMOR PROPERTY GROUP REIT INC","Equity","0.02","17.60","220,059.00","3,873,038.40","3,873,038.40","Real Estate","BFTDJL8","US11120U1051","New York Stock Exchange Inc."
"JWN","NORDSTROM INC","Equity","0.02","44.49","86,931.00","3,867,560.19","3,867,560.19","Consumer Discretionary","2641827","US6556641008","New York Stock Exchange Inc."
"GNTX","GENTEX CORP","Equity","0.02","19.99","193,377.00","3,865,606.23","3,865,606.23","Consumer Discretionary","2366799","US3719011096","NASDAQ"
"TOL","TOLL BROTHERS INC","Equity","0.02","37.30","103,485.00","3,859,990.50","3,859,990.50","Consumer Discretionary","2896092","US8894781033","New York Stock Exchange Inc."
"SERV","SERVICEMASTER GLOBAL HOLDINGS INC","Equity","0.02","39.10","98,718.00","3,859,873.80","3,859,873.80","Consumer Discretionary","BNG8BF0","US81761R1095","New York Stock Exchange Inc."
"MDU","MDU RESOURCES GROUP INC","Equity","0.02","26.82","143,318.00","3,843,788.76","3,843,788.76","Utilities","2547323","US5526901096","New York Stock Exchange Inc."
"GRA","WR GRACE","Equity","0.02","77.54","49,526.00","3,840,246.04","3,840,246.04","Materials","2232685","US38388F1084","New York Stock Exchange Inc."
"WH","WYNDHAM HOTELS RESORTS INC","Equity","0.02","53.52","71,638.00","3,834,065.76","3,834,065.76","Consumer Discretionary","BF108P4","US98311A1051","New York Stock Exchange Inc."
"CW","CURTISS WRIGHT CORP","Equity","0.02","120.96","31,688.00","3,832,980.48","3,832,980.48","Industrials","2241205","US2315611010","New York Stock Exchange Inc."
"HUN","HUNTSMAN CORP","Equity","0.02","24.25","157,364.00","3,816,077.00","3,816,077.00","Materials","B0650B9","US4470111075","New York Stock Exchange Inc."
"FLR","FLUOR CORP","Equity","0.02","37.82","100,728.00","3,809,532.96","3,809,532.96","Industrials","2696838","US3434121022","New York Stock Exchange Inc."
"COTY","COTY INC CLASS A","Equity","0.02","11.11","342,813.00","3,808,652.43","3,808,652.43","Consumer Staples","BBBSMJ2","US2220702037","New York Stock Exchange Inc."
"AYI","ACUITY BRANDS INC","Equity","0.02","128.19","29,587.00","3,792,757.53","3,792,757.53","Industrials","2818461","US00508Y1029","New York Stock Exchange Inc."
"ARRS","ARRIS INTERNATIONAL PLC","Equity","0.02","31.66","118,747.00","3,759,530.02","3,759,530.02","Information Technology","BZ04Y37","GB00BZ04Y379","NASDAQ"
"G","GENPACT LTD","Equity","0.02","33.20","113,195.00","3,758,074.00","3,758,074.00","Information Technology","B23DBK6","BMG3922B1072","New York Stock Exchange Inc."
"WPX","WPX ENERGY INC","Equity","0.02","12.95","289,336.00","3,746,901.20","3,746,901.20","Energy","B40PCD9","US98212B1035","New York Stock Exchange Inc."
"BHF","BRIGHTHOUSE FINANCIAL INC","Equity","0.02","43.16","86,692.00","3,741,626.72","3,741,626.72","Financials","BF429K9","US10922N1037","NASDAQ"
"NATI","NATIONAL INSTRUMENTS CORP","Equity","0.02","46.04","81,021.00","3,730,206.84","3,730,206.84","Information Technology","2645078","US6365181022","NASDAQ"
"HRB","H&R BLOCK INC","Equity","0.02","24.57","151,754.00","3,728,595.78","3,728,595.78","Consumer Discretionary","2105505","US0936711052","New York Stock Exchange Inc."
"AIZ","ASSURANT INC","Equity","0.02","98.17","37,985.00","3,728,987.45","3,728,987.45","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"HPP","HUDSON PACIFIC PROPERTIES REIT INC","Equity","0.02","33.45","111,460.00","3,728,337.00","3,728,337.00","Real Estate","B64B9P8","US4440971095","New York Stock Exchange Inc."
"BWXT","BWX TECHNOLOGIES INC","Equity","0.02","51.88","71,811.00","3,725,554.68","3,725,554.68","Industrials","BZ0W624","US05605H1005","New York Stock Exchange Inc."
"THG","HANOVER INSURANCE GROUP INC","Equity","0.02","118.85","31,357.00","3,726,779.45","3,726,779.45","Financials","2020415","US4108671052","New York Stock Exchange Inc."
"KDP","KEURIG DR PEPPER INC","Equity","0.02","28.17","131,847.00","3,714,129.99","3,714,129.99","Consumer Staples","BD3W133","US49271V1008","New York Stock Exchange Inc."
"CHE","CHEMED CORP","Equity","0.02","318.99","11,533.00","3,678,911.67","3,678,911.67","Health Care","2190084","US16359R1032","New York Stock Exchange Inc."
"FHN","FIRST HORIZON NATIONAL CORP","Equity","0.02","15.74","233,648.00","3,677,619.52","3,677,619.52","Financials","2341484","US3205171057","New York Stock Exchange Inc."
"ALKS","ALKERMES","Equity","0.02","32.57","112,844.00","3,675,329.08","3,675,329.08","Health Care","B3P6D26","IE00B56GVS15","NASDAQ"
"WBS","WEBSTER FINANCIAL CORP","Equity","0.02","56.44","64,992.00","3,668,148.48","3,668,148.48","Financials","2945143","US9478901096","New York Stock Exchange Inc."
"PACW","PACWEST BANCORP","Equity","0.02","41.19","88,804.00","3,657,836.76","3,657,836.76","Financials","2619772","US6952631033","NASDAQ"
"SLM","SLM CORP","Equity","0.02","11.36","320,294.00","3,638,539.84","3,638,539.84","Financials","2101967","US78442P1066","NASDAQ"
"NFG","NATIONAL FUEL GAS","Equity","0.02","59.75","60,635.00","3,622,941.25","3,622,941.25","Utilities","2626103","US6361801011","New York Stock Exchange Inc."
"MUR","MURPHY OIL CORP","Equity","0.02","29.54","122,585.00","3,621,160.90","3,621,160.90","Energy","2611206","US6267171022","New York Stock Exchange Inc."
"EQT","EQT CORP","Equity","0.02","19.03","190,034.00","3,616,347.02","3,616,347.02","Energy","2319414","US26884L1098","New York Stock Exchange Inc."
"UTHR","UNITED THERAPEUTICS CORP","Equity","0.02","117.02","30,901.00","3,616,035.02","3,616,035.02","Health Care","2430412","US91307C1027","NASDAQ"
"CASY","CASEYS GENERAL STORES INC","Equity","0.02","133.80","26,991.00","3,611,395.80","3,611,395.80","Consumer Staples","2179414","US1475281036","NASDAQ"
"GWR","GENESEE & WYOMING INC CLASS A","Equity","0.02","83.32","43,282.00","3,606,256.24","3,606,256.24","Industrials","2374060","US3715591059","New York Stock Exchange Inc."
"ASH","ASHLAND GLOBAL INC","Equity","0.02","78.06","46,143.00","3,601,922.58","3,601,922.58","Materials","BYND5N1","US0441861046","New York Stock Exchange Inc."
"PII","POLARIS INDUSTRIES INC","Equity","0.02","85.95","41,911.00","3,602,250.45","3,602,250.45","Consumer Discretionary","2692933","US7310681025","New York Stock Exchange Inc."
"AVT","AVNET INC","Equity","0.02","44.75","80,340.00","3,595,215.00","3,595,215.00","Information Technology","2066505","US0538071038","NASDAQ"
"PODD","INSULET CORP","Equity","0.02","85.23","42,148.00","3,592,274.04","3,592,274.04","Health Care","B1XGNW4","US45784P1012","NASDAQ"
"OLED","UNIVERSAL DISPLAY CORP","Equity","0.02","118.48","30,233.00","3,582,005.84","3,582,005.84","Information Technology","2277880","US91347P1057","NASDAQ"
"NWSA","NEWS CORP CLASS A","Equity","0.02","12.80","278,968.00","3,570,790.40","3,570,790.40","Communication","BBGVT40","US65249B1098","NASDAQ"
"ITT","ITT INC","Equity","0.02","56.36","63,133.00","3,558,175.88","3,558,175.88","Industrials","BZBY209","US45073V1089","New York Stock Exchange Inc."
"MAT","MATTEL INC","Equity","0.02","14.05","252,687.00","3,550,252.35","3,550,252.35","Consumer Discretionary","2572303","US5770811025","NASDAQ"
"PB","PROSPERITY BANCSHARES INC","Equity","0.02","74.70","47,325.00","3,535,177.50","3,535,177.50","Financials","2310257","US7436061052","New York Stock Exchange Inc."
"CACC","CREDIT ACCEPTANCE CORP","Equity","0.02","438.08","8,022.00","3,514,277.76","3,514,277.76","Financials","2232050","US2253101016","NASDAQ"
"BMS","BEMIS INC","Equity","0.02","53.39","65,720.00","3,508,790.80","3,508,790.80","Materials","2090173","US0814371052","New York Stock Exchange Inc."
"PE","PARSLEY ENERGY INC CLASS A","Equity","0.02","17.93","193,897.00","3,476,573.21","3,476,573.21","Energy","BMMV736","US7018771029","New York Stock Exchange Inc."
"EV","EATON VANCE COM NON VOTING CORP","Equity","0.02","41.26","84,229.00","3,475,288.54","3,475,288.54","Financials","2301057","US2782651036","New York Stock Exchange Inc."
"AXS","AXIS CAPITAL HOLDINGS LTD","Equity","0.02","57.18","60,707.00","3,471,226.26","3,471,226.26","Financials","2677606","BMG0692U1099","New York Stock Exchange Inc."
"ACM","AECOM","Equity","0.02","30.91","112,306.00","3,471,378.46","3,471,378.46","Industrials","B1VZ431","US00766T1007","New York Stock Exchange Inc."
"JBL","JABIL INC","Equity","0.02","28.64","119,485.00","3,422,050.40","3,422,050.40","Information Technology","2471789","US4663131039","New York Stock Exchange Inc."
"WAL","WESTERN ALLIANCE","Equity","0.02","46.51","72,362.00","3,365,556.62","3,365,556.62","Financials","B0CCGJ4","US9576381092","New York Stock Exchange Inc."
