Date,Open,High,Low,Close,Adj Close,Volume
2015-05-05,211.03,211.46,208.73,208.9,193.7489,113326200
2015-05-06,209.56,209.93,206.76,208.04,192.9513,135060200
2015-05-07,207.92,209.38,207.52,208.87,193.7211,88244900
2015-05-08,210.88,211.86,210.78,211.62,196.2716,155877300
2015-05-11,211.57,211.89,210.52,210.61,195.3349,75708100
2015-05-12,209.61,210.63,208.62,209.98,194.7506,119727600
2015-05-13,210.47,211.22,209.74,210.02,194.7877,94667900
2015-05-14,211.24,212.32,210.91,212.21,196.8188,95934000
2015-05-15,212.44,212.61,211.86,212.44,197.0322,76510100
2015-05-18,212.24,213.4,212.16,213.1,197.6443,72785600
2015-05-19,213.24,213.57,212.69,213.03,197.5794,72114600
2015-05-20,213.15,213.78,212.5,212.88,197.4403,76857500
2015-05-21,212.71,213.75,212.51,213.5,198.0153,64764600
2015-05-22,213.04,213.54,212.91,212.99,197.5423,57433500
2015-05-26,212.4,212.91,210.2,210.7,195.4184,124308600
2015-05-27,211.25,212.98,210.76,212.7,197.2733,93214000
2015-05-28,212.33,212.59,211.63,212.46,197.0507,74974600
2015-05-29,212.38,212.43,210.82,211.14,195.8265,111964800
2015-06-01,211.94,212.34,210.62,211.57,196.2253,93338800
2015-06-02,211.02,212.19,210.27,211.36,196.0305,89527800
2015-06-03,212.0,212.67,211.33,211.92,196.5499,87820900
2015-06-04,211.07,211.86,209.75,210.13,194.8897,151882800
2015-06-05,209.95,210.58,208.98,209.77,194.5558,121704700
2015-06-08,209.64,209.82,208.39,208.42,193.3037,85339800
2015-06-09,208.45,209.1,207.69,208.45,193.3316,105034700
2015-06-10,209.37,211.41,209.3,210.96,195.6595,134551300
2015-06-11,211.48,212.09,211.2,211.65,196.2995,73876400
2015-06-12,210.64,211.48,209.68,209.93,194.7042,135382400
2015-06-15,208.64,209.45,207.79,209.1,193.9344,124384200
2015-06-16,208.93,210.35,208.72,210.25,195.001,85308200
2015-06-17,210.59,211.32,209.36,210.59,195.3163,126708600
2015-06-18,211.31,213.34,210.63,212.71,197.2826,165867900
2015-06-19,211.46,211.55,210.36,210.81,196.4718,130478700
2015-06-22,211.91,212.59,211.64,211.89,197.4784,70696000
2015-06-23,212.14,212.44,211.57,212.05,197.6275,68476800
2015-06-24,211.72,212.17,210.47,210.51,196.1922,92307300
2015-06-25,211.1,211.25,209.77,209.83,195.5585,97107400
2015-06-26,210.29,210.58,209.16,209.9,195.6237,104174800
2015-06-29,208.05,209.83,205.33,205.47,191.495,202621300
2015-06-30,207.26,207.32,205.28,205.89,191.8865,182925100
2015-07-01,207.73,208.03,206.56,207.57,193.4522,135979900
2015-07-02,208.07,208.27,206.81,207.32,193.2192,104373700
2015-07-06,205.77,207.65,205.53,206.67,192.6134,117975400
2015-07-07,206.96,208.17,204.11,208.01,193.8623,173820200
2015-07-08,206.42,206.76,204.25,204.53,190.619,164020100
2015-07-09,207.04,207.35,204.77,204.8,190.8706,144113100
2015-07-10,207.29,207.98,204.95,207.48,193.3683,129456900
2015-07-13,208.99,209.9,208.94,209.76,195.4932,106069400
2015-07-14,209.72,211.05,209.65,210.72,196.3879,81709600
2015-07-15,210.73,211.28,210.04,210.63,196.3041,97914100
2015-07-16,211.87,212.3,211.58,212.27,197.8325,106683300
2015-07-17,212.29,212.55,211.8,212.47,198.0189,89030000
2015-07-20,212.75,213.18,212.21,212.62,198.1587,65523100
2015-07-21,212.43,212.74,211.39,211.76,197.3572,77965000
2015-07-22,210.93,211.77,210.89,211.29,196.9192,88667900
2015-07-23,211.53,211.65,209.75,210.14,195.8474,90509100
2015-07-24,210.3,210.37,207.6,207.94,193.797,117755000
2015-07-27,208.0,208.0,206.26,206.74,192.6787,132361100
2015-07-28,207.79,209.5,206.8,209.31,195.0738,123544800
2015-07-29,209.48,211.04,209.31,210.77,196.4346,105791300
2015-07-30,210.16,211.02,209.42,210.82,196.4812,91304400
2015-07-31,211.42,211.45,210.16,210.45,196.1363,103266900
2015-08-03,210.46,210.53,208.65,209.73,195.4653,113965700
2015-08-04,209.7,210.25,208.8,209.32,195.0831,81820800
2015-08-05,210.45,211.31,209.73,210.1,195.8101,85786800
2015-08-06,210.29,210.42,207.65,208.35,194.1791,116030800
2015-08-07,208.16,208.34,206.87,207.92,193.7784,117858000
2015-08-10,209.28,210.67,209.28,210.63,196.3041,80270700
2015-08-11,208.97,209.47,207.76,208.66,194.468,117481700
2015-08-12,207.11,209.14,205.36,208.92,194.7103,172123700
2015-08-13,208.73,209.55,208.01,208.7,194.5053,89383300
2015-08-14,208.43,209.51,208.26,209.36,195.1205,69387000
2015-08-17,208.71,210.59,208.16,210.56,196.2388,79072600
2015-08-18,210.26,210.68,209.7,209.93,195.6517,71692700
2015-08-19,209.09,210.01,207.35,208.28,194.1139,172946000
2015-08-20,206.51,208.29,203.9,204.01,190.1343,194327900
2015-08-21,201.73,203.94,197.52,197.63,184.1883,346588500
2015-08-24,197.63,197.63,182.4,189.55,176.6578,507244300
2015-08-25,195.43,195.45,186.92,187.23,174.4956,369833100
2015-08-26,192.08,194.79,188.37,194.68,181.4389,339257000
2015-08-27,197.02,199.42,195.21,199.16,185.6142,274143900
2015-08-28,198.5,199.84,197.92,199.24,185.6887,160414400
2015-08-31,198.11,199.13,197.01,197.54,184.1044,154471400
2015-09-01,193.12,194.77,190.73,191.77,178.7268,256000400
2015-09-02,194.62,195.46,192.42,195.41,182.1193,160269300
2015-09-03,196.26,198.05,194.96,195.65,182.3429,152087800
2015-09-04,192.85,193.86,191.61,192.59,179.4911,207081000
2015-09-08,195.94,197.61,195.17,197.46,184.0298,116025700
2015-09-09,199.32,199.47,194.35,194.76,181.5135,140901400
2015-09-10,194.56,197.22,194.25,195.85,182.5293,158611100
2015-09-11,195.38,196.82,194.53,196.74,183.3588,119691200
2015-09-14,196.95,197.01,195.43,195.98,182.6505,79452000
2015-09-15,196.61,198.99,195.96,198.45,184.9525,108455800
2015-09-16,198.82,200.41,198.41,200.14,186.5275,99581600
2015-09-17,200.02,202.89,199.28,199.7,186.1175,276046600
2015-09-18,195.71,198.68,194.96,195.36,183.0198,213315400
2015-09-21,196.44,197.68,195.21,196.44,184.0315,105726200
2015-09-22,193.88,194.46,192.56,193.9,181.652,153890900
2015-09-23,194.11,194.67,192.91,193.6,181.3709,92790600
2015-09-24,192.15,193.45,190.56,192.93,180.7433,159378800
2015-09-25,194.64,195.0,191.81,192.87,180.6871,155054800
2015-09-28,191.78,191.91,187.64,187.91,176.0404,178515900
2015-09-29,188.27,189.74,186.93,188.08,176.1996,159045600
2015-09-30,190.37,191.83,189.44,191.59,179.4879,152593200
2015-10-01,192.08,192.49,189.82,192.13,179.9938,131079000
2015-10-02,189.77,195.03,189.12,195.0,182.6825,211003300
2015-10-05,196.46,198.74,196.33,198.47,185.9333,126320800
2015-10-06,198.31,198.98,197.0,197.79,185.2962,110274500
2015-10-07,198.9,199.83,197.48,199.41,186.814,124307300
2015-10-08,198.95,201.55,198.59,201.21,188.5003,153055200
2015-10-09,201.38,201.9,200.58,201.33,188.6127,107069200
2015-10-12,201.42,201.76,200.91,201.52,188.7907,56395600
2015-10-13,200.65,202.16,200.05,200.25,187.6009,88038700
2015-10-14,200.18,200.87,198.94,199.29,186.7015,99106200
2015-10-15,200.08,202.36,199.64,202.35,189.5682,134142200
2015-10-16,202.83,203.29,201.92,203.27,190.4301,114580100
2015-10-19,202.5,203.37,202.13,203.37,190.5238,76523900
2015-10-20,202.85,203.84,202.55,203.11,190.2802,78448500
2015-10-21,203.61,203.79,201.65,201.85,189.0998,102038000
2015-10-22,202.98,205.51,201.85,205.21,192.2476,174911700
2015-10-23,207.25,207.95,206.3,207.52,194.4117,144442300
2015-10-26,207.3,207.37,206.56,206.99,193.9151,69033000
2015-10-27,206.2,207.0,205.79,206.57,193.5217,77905800
2015-10-28,207.0,208.98,206.21,208.94,195.742,135906700
2015-10-29,208.35,209.27,208.21,208.89,195.6951,84727800
2015-10-30,209.06,209.44,207.74,207.93,194.7958,131076900
2015-11-02,208.32,210.62,208.17,210.39,197.1004,86270800
2015-11-03,209.97,211.66,209.7,211.0,197.6718,95246100
2015-11-04,211.35,211.5,209.72,210.38,197.091,90967700
2015-11-05,210.43,210.98,209.09,210.15,196.8755,78408700
2015-11-06,209.74,210.32,208.46,210.04,196.7725,110471500
2015-11-09,209.31,209.49,206.95,208.08,194.9363,131008700
2015-11-10,207.51,208.6,207.19,208.56,195.386,75874600
2015-11-11,208.88,208.94,207.66,207.74,194.6178,67846000
2015-11-12,206.5,207.06,204.82,204.84,191.901,121315200
2015-11-13,204.35,204.67,202.44,202.54,189.7463,153577100
2015-11-16,202.32,205.69,202.18,205.62,192.6317,117645200
2015-11-17,205.99,207.04,204.88,205.47,192.4912,121123700
2015-11-18,206.04,208.9,205.99,208.73,195.5452,121342500
2015-11-19,208.59,209.05,208.2,208.55,195.3766,88220500
2015-11-20,209.45,210.12,208.86,209.31,196.0886,94011500
2015-11-23,209.38,209.98,208.52,209.07,195.8638,64931200
2015-11-24,207.87,209.83,207.41,209.35,196.1261,98874400
2015-11-25,209.5,209.74,209.01,209.32,196.0979,51980100
2015-11-27,209.43,209.8,208.86,209.56,196.3228,37317800
2015-11-30,209.75,209.89,208.56,208.69,195.5078,112822700
2015-12-01,209.44,210.82,209.11,210.68,197.372,97858400
2015-12-02,210.62,211.0,208.23,208.53,195.3578,108441300
2015-12-03,208.83,209.15,204.75,205.61,192.6223,166224200
2015-12-04,205.61,209.97,205.61,209.62,196.379,192913900
2015-12-07,209.23,209.73,207.2,208.35,195.1892,102027100
2015-12-08,206.49,208.29,205.78,206.95,193.8777,103372400
2015-12-09,206.19,208.68,204.18,205.34,192.3694,162401500
2015-12-10,205.42,207.43,205.14,205.87,192.8659,115196800
2015-12-11,203.35,204.14,201.51,201.88,189.1279,211173300
2015-12-14,202.07,203.05,199.95,202.9,190.0835,176235400
2015-12-15,204.7,206.11,202.87,205.03,192.0789,154069600
2015-12-16,206.37,208.39,204.8,208.03,194.8894,197017000
2015-12-17,208.4,208.48,204.84,204.86,191.9197,173092500
2015-12-18,202.77,202.93,199.83,200.02,188.5002,251393500
2015-12-21,201.41,201.88,200.09,201.67,190.0552,99094300
2015-12-22,202.72,203.85,201.55,203.5,191.7798,103602200
2015-12-23,204.69,206.07,204.58,206.02,194.1546,110987200
2015-12-24,205.72,206.33,205.42,205.68,193.8342,48542200
2015-12-28,204.86,205.26,203.94,205.21,193.3913,64967100
2015-12-29,206.51,207.79,206.47,207.4,195.4552,92640700
2015-12-30,207.11,207.21,205.76,205.93,194.0698,63317700
2015-12-31,205.13,205.89,203.87,203.87,192.1285,114877900
2016-01-04,200.49,201.03,198.59,201.02,189.4426,222353500
2016-01-05,201.4,201.9,200.05,201.36,189.763,110845800
2016-01-06,198.34,200.06,197.6,198.82,187.3693,152112600
2016-01-07,195.33,197.44,193.59,194.05,182.874,213436100
2016-01-08,195.19,195.85,191.58,191.92,180.8667,209817200
2016-01-11,193.01,193.41,189.82,192.11,181.0458,185113200
2016-01-12,193.82,194.55,191.14,193.66,182.5065,172330500
2016-01-13,194.45,194.86,188.38,188.83,177.9547,221168900
2016-01-14,189.55,193.26,187.66,191.93,180.8761,240795600
2016-01-15,186.77,188.76,185.52,187.81,176.9934,324846400
2016-01-19,189.96,190.11,186.2,188.06,177.229,195244400
2016-01-20,185.03,187.5,181.02,185.65,174.9578,286547800
2016-01-21,186.21,188.87,184.64,186.69,175.9379,195772900
2016-01-22,189.78,190.76,188.88,190.52,179.5473,168319600
2016-01-25,189.92,190.15,187.41,187.64,176.8332,130371700
2016-01-26,188.42,190.53,188.02,190.2,179.2458,137269900
2016-01-27,189.58,191.56,187.06,188.13,177.295,185681700
2016-01-28,189.96,190.2,187.16,189.11,178.2186,143798800
2016-01-29,190.02,193.88,189.88,193.72,182.5631,210529300
2016-02-01,192.53,194.58,191.84,193.65,182.4971,136061600
2016-02-02,191.96,191.97,189.54,190.16,179.2081,182564900
2016-02-03,191.41,191.78,187.1,191.3,180.2824,205054900
2016-02-04,190.71,192.75,189.96,191.6,180.5652,136318100
2016-02-05,190.99,191.67,187.2,187.95,177.1254,180788300
2016-02-08,185.77,186.12,182.8,185.42,174.7411,191526700
2016-02-09,183.36,186.94,183.2,185.43,174.7505,176478700
2016-02-10,186.41,188.34,185.12,185.27,174.5997,148214100
2016-02-11,182.34,184.1,181.09,182.86,172.3285,219058900
2016-02-12,184.96,186.65,183.96,186.63,175.8814,127632400
2016-02-16,188.77,189.81,187.63,189.78,178.85,120250700
2016-02-17,191.16,193.32,191.01,192.88,181.7714,136009500
2016-02-18,193.2,193.27,191.72,192.09,181.0269,102343000
2016-02-19,191.17,192.18,190.45,192.0,180.9421,114793000
2016-02-22,193.87,194.95,193.79,194.78,183.562,103640300
2016-02-23,194.0,194.32,192.18,192.32,181.2437,111455300
2016-02-24,190.63,193.53,189.32,193.2,182.073,150812200
2016-02-25,193.73,195.55,192.83,195.54,184.2782,107512400
2016-02-26,196.57,196.68,194.9,195.09,183.8541,129833700
2016-02-29,195.11,196.23,193.33,193.56,182.4123,125918100
2016-03-01,195.01,198.21,194.45,198.11,186.7002,141799700
2016-03-02,197.74,199.06,197.25,199.0,187.539,102415000
2016-03-03,198.79,199.8,198.11,199.78,188.274,94146200
2016-03-04,200.01,201.35,199.03,200.43,188.8866,129293600
2016-03-07,199.34,201.07,199.25,200.59,189.0373,100219000
2016-03-08,199.32,199.92,198.21,198.4,186.9735,123974900
2016-03-09,199.36,199.79,198.43,199.38,187.8971,94801200
2016-03-10,199.96,201.07,197.38,199.54,188.0478,153608200
2016-03-11,201.26,202.81,199.52,202.76,191.0824,137964500
2016-03-14,202.16,203.04,201.77,202.5,190.8374,73612000
2016-03-15,201.36,202.53,201.05,202.17,190.5264,93169100
2016-03-16,201.6,203.82,201.55,203.34,191.629,129303200
2016-03-17,203.24,205.23,202.77,204.63,192.8447,134278500
2016-03-18,204.17,204.78,203.8,204.38,193.6022,138372400
2016-03-21,204.07,204.94,203.8,204.67,193.8768,72926700
2016-03-22,203.76,205.23,203.57,204.56,193.7726,97471900
2016-03-23,204.11,204.33,203.01,203.21,192.4939,81052500
2016-03-24,202.0,203.16,201.74,203.12,192.4086,84360900
2016-03-28,203.61,203.86,202.71,203.24,192.5223,62408200
2016-03-29,202.76,205.25,202.4,205.12,194.3031,90418600
2016-03-30,206.3,206.87,205.59,206.02,195.1557,86365300
2016-03-31,205.91,206.41,205.33,205.52,194.682,94584100
2016-04-01,204.35,207.14,203.98,206.92,196.0082,114423500
2016-04-04,206.83,207.07,205.89,206.25,195.3736,63497000
2016-04-05,204.67,206.26,203.89,204.19,193.4222,99662200
2016-04-06,204.19,206.49,203.98,206.42,195.5346,89889800
2016-04-07,205.14,205.56,203.09,203.95,193.1948,113859000
2016-04-08,205.34,205.85,203.87,204.5,193.7158,95040600
2016-04-11,205.25,206.07,203.91,204.02,193.2611,83757500
2016-04-12,204.22,206.25,203.7,205.92,195.0609,110162100
2016-04-13,207.0,208.1,206.84,208.0,197.0312,96336400
2016-04-14,208.07,208.6,207.6,208.01,197.0407,60422700
2016-04-15,208.01,208.17,207.4,207.78,196.8228,75761600
2016-04-18,207.78,209.28,207.0,209.24,198.2058,75277700
2016-04-19,209.74,210.2,208.94,209.9,198.8311,88316100
2016-04-20,209.95,210.92,209.39,210.1,199.0205,81100300
2016-04-21,210.12,210.25,208.65,208.97,197.9501,85695000
2016-04-22,208.55,209.29,207.91,208.97,197.9501,99251700
2016-04-25,208.26,208.66,207.54,208.61,197.6091,66166500
2016-04-26,209.04,209.52,208.36,208.92,197.9027,75864200
2016-04-27,208.47,209.81,208.05,209.35,198.3101,77329400
2016-04-28,208.46,209.76,206.96,207.45,196.5102,97216200
2016-04-29,206.72,207.13,205.03,206.33,195.4493,142424100
2016-05-02,206.92,208.18,206.41,207.97,197.0028,62188000
2016-05-03,206.52,206.8,205.28,206.16,195.2883,106422100
2016-05-04,204.99,205.85,204.42,205.01,194.1989,92243800
2016-05-05,205.56,205.98,204.47,204.97,194.161,67619200
2016-05-06,204.06,205.77,203.88,205.72,194.8715,89315000
2016-05-09,205.57,206.4,205.36,205.89,195.0325,74374900
2016-05-10,206.72,208.47,206.64,208.45,197.4575,74236100
2016-05-11,207.91,208.54,206.5,206.5,195.6104,81727000
2016-05-12,207.29,207.49,205.37,206.56,195.6672,89586300
2016-05-13,206.21,206.86,204.38,204.76,193.9621,96474600
2016-05-16,204.96,207.34,204.89,206.78,195.8755,77486800
2016-05-17,206.46,206.8,204.23,204.85,194.0474,114924900
2016-05-18,204.44,206.3,203.63,204.91,194.1042,123493400
2016-05-19,204.06,204.54,202.78,204.2,193.4316,115430500
2016-05-20,204.92,206.1,204.86,205.49,194.6536,104990400
2016-05-23,205.51,205.84,204.99,205.21,194.3884,58117700
2016-05-24,206.17,208.24,206.14,207.87,196.9081,93537800
2016-05-25,208.67,209.77,207.87,209.28,198.2437,76621400
2016-05-26,209.44,209.71,208.97,209.34,198.3006,53087800
2016-05-27,209.53,210.25,209.47,210.24,199.1531,64211200
2016-05-31,210.56,210.69,209.18,209.84,198.7742,109879400
2016-06-01,209.12,210.48,208.89,210.27,199.1815,69936200
2016-06-02,209.8,210.93,209.24,210.91,199.7878,60661400
2016-06-03,210.25,210.69,208.86,210.28,199.191,101757100
2016-06-06,210.7,211.77,210.51,211.35,200.2046,64887000
2016-06-07,211.53,212.34,211.5,211.68,200.5172,60974800
2016-06-08,211.84,212.52,211.69,212.37,201.1708,66170900
2016-06-09,211.51,212.22,211.19,212.08,200.8961,73786900
2016-06-10,210.46,210.86,209.43,210.07,198.9921,113829200
2016-06-13,209.36,210.37,208.35,208.45,197.4575,117751200
2016-06-14,208.0,208.74,206.92,208.04,197.0691,125059300
2016-06-15,208.04,209.36,207.53,207.75,196.7944,109124500
2016-06-16,207.75,208.57,205.59,208.37,197.3817,149533100
2016-06-17,207.17,207.2,205.75,206.52,196.6471,117055700
2016-06-20,208.82,209.61,207.75,207.85,197.9135,82789600
2016-06-21,208.3,208.92,207.78,208.44,198.4753,72461700
2016-06-22,208.65,209.5,207.93,208.1,198.1515,95560500
2016-06-23,209.81,210.87,209.27,210.81,200.732,102731400
2016-06-24,203.63,210.85,202.72,203.24,193.5238,333444400
2016-06-27,201.59,201.6,198.65,199.6,190.0579,230775800
2016-06-28,201.48,203.23,201.12,203.2,193.4858,159382400
2016-06-29,204.84,206.93,204.72,206.66,196.7804,137328600
2016-06-30,207.21,209.54,206.56,209.48,199.4655,165021900
2016-07-01,209.48,210.49,209.29,209.92,199.8845,106055300
2016-07-05,208.95,209.08,207.71,208.41,198.4467,109803700
2016-07-06,207.83,209.8,207.06,209.66,199.6369,96021500
2016-07-07,209.87,210.65,208.63,209.53,199.5132,81705800
2016-07-08,211.05,212.94,210.78,212.65,202.484,133971000
2016-07-11,213.19,214.07,212.95,213.4,203.1982,73633900
2016-07-12,214.53,215.3,213.43,214.95,204.674,101275600
2016-07-13,215.44,215.45,214.35,214.92,204.6455,87324100
2016-07-14,216.4,216.67,215.66,216.12,205.7881,91230900
2016-07-15,216.78,217.01,215.31,215.83,205.512,107155400
2016-07-18,215.97,216.6,215.67,216.41,206.0642,58725900
2016-07-19,215.92,216.23,215.63,216.19,205.8548,54345700
2016-07-20,216.19,217.37,216.19,217.09,206.7117,58159500
2016-07-21,216.96,217.22,215.75,216.27,205.9309,67777300
2016-07-22,216.41,217.3,216.1,217.24,206.8546,62787500
2016-07-25,217.0,217.06,215.97,216.65,206.2928,55873100
2016-07-26,216.53,217.17,215.76,216.75,206.388,70080500
2016-07-27,217.19,217.27,215.62,216.52,206.169,80870400
2016-07-28,216.29,217.11,215.75,216.77,206.407,65035700
2016-07-29,216.46,217.54,216.13,217.12,206.7403,79519400
2016-08-01,217.19,217.65,216.41,216.94,206.5689,73311400
2016-08-02,216.65,216.83,214.57,215.55,205.2454,92295500
2016-08-03,215.48,216.25,215.13,216.18,205.8452,53993600
2016-08-04,216.31,216.78,214.25,216.41,206.0642,44476100
2016-08-05,216.41,218.23,216.41,218.18,207.7496,71892200
2016-08-08,218.4,218.52,217.74,218.05,207.6258,39906500
2016-08-09,218.13,218.76,217.8,218.18,207.7496,51251700
2016-08-10,218.31,218.4,217.23,217.64,207.2354,57941100
2016-08-11,218.26,218.94,217.95,218.65,208.1972,68960100
2016-08-12,218.29,218.71,217.99,218.46,208.0163,61313500
2016-08-15,218.89,219.5,218.88,219.09,208.6161,49813500
2016-08-16,218.6,218.68,217.96,217.96,207.5401,53213600
2016-08-17,218.0,218.53,217.02,218.37,207.9305,75134300
2016-08-18,218.34,218.9,218.21,218.86,208.3971,52989300
2016-08-19,218.31,218.75,217.74,218.54,208.0924,75443000
2016-08-22,218.26,218.8,217.83,218.53,208.0829,61368800
2016-08-23,219.25,219.6,218.9,218.97,208.5018,53399200
2016-08-24,218.8,218.91,217.36,217.85,207.4354,71728900
2016-08-25,217.4,218.19,217.22,217.7,207.2926,69224800
2016-08-26,217.92,219.12,216.25,217.29,206.9022,122506300
2016-08-29,217.44,218.67,217.4,218.36,207.921,68606100
2016-08-30,218.26,218.59,217.35,218.0,207.5782,58114500
2016-08-31,217.61,217.75,216.47,217.38,206.9879,85269500
2016-09-01,217.37,217.73,216.03,217.39,206.9974,97844200
2016-09-02,218.39,218.87,217.7,218.37,207.9305,79293900
2016-09-06,218.7,219.12,217.86,219.03,208.559,56702100
2016-09-07,218.84,219.22,218.3,219.01,208.5399,76554900
2016-09-08,218.62,218.94,218.15,218.51,208.0638,73011600
2016-09-09,216.97,217.03,213.25,213.28,203.0839,221589100
2016-09-12,212.39,216.81,212.31,216.34,205.9976,168110900
2016-09-13,214.84,215.15,212.5,213.23,203.0363,182828800
2016-09-14,213.29,214.7,212.5,213.15,202.9601,134185500
2016-09-15,212.96,215.73,212.75,215.28,204.9883,134427900
2016-09-16,213.48,213.69,212.57,213.37,204.1959,155236400
2016-09-19,214.13,214.88,213.03,213.41,204.2342,78968600
2016-09-20,214.41,214.59,213.38,213.42,204.2438,69665300
2016-09-21,214.24,216.03,213.44,215.82,206.5406,110284400
2016-09-22,217.0,217.53,216.71,217.18,207.8421,76678700
2016-09-23,216.72,216.88,215.88,215.99,206.7033,73630900
2016-09-26,215.02,215.23,214.01,214.24,205.0286,89827300
2016-09-27,214.05,215.68,213.62,215.57,206.3014,78494800
2016-09-28,215.83,216.82,214.71,216.64,207.3253,87411000
2016-09-29,216.4,216.87,214.04,214.68,205.4496,128070600
2016-09-30,215.65,217.12,215.36,216.3,206.9999,117202900
2016-10-03,215.82,216.04,215.04,215.78,206.5023,83512100
2016-10-04,215.91,216.17,213.99,214.68,205.4496,119948100
2016-10-05,215.41,216.13,215.33,215.63,206.3588,72816000
2016-10-06,215.37,216.04,214.74,215.78,206.5023,62927400
2016-10-07,216.1,216.3,214.19,215.04,205.7941,89788300
2016-10-10,216.16,216.7,215.99,216.16,206.866,50602600
2016-10-11,215.66,215.74,212.58,213.43,204.2533,130367400
2016-10-12,213.59,214.32,213.01,213.71,204.5213,73866100
2016-10-13,212.16,213.59,211.21,213.01,203.8514,101357000
2016-10-14,214.15,214.69,213.03,213.12,203.9567,93346200
2016-10-17,213.09,213.39,212.17,212.38,203.2485,58275700
2016-10-18,214.24,214.31,213.27,213.71,204.5213,74250300
2016-10-19,214.02,214.64,213.6,214.28,205.0668,66519200
2016-10-20,213.87,214.53,213.11,213.88,204.684,73639800
2016-10-21,213.88,214.08,212.76,213.98,204.7797,89089100
2016-10-24,215.0,215.32,214.48,214.89,205.6506,60146600
2016-10-25,214.68,214.98,213.98,214.17,204.9615,66542300
2016-10-26,213.21,214.42,212.93,213.74,204.55,75705500
2016-10-27,214.58,214.62,213.08,213.17,204.0045,77220200
2016-10-28,213.14,213.93,211.71,212.54,203.4016,140623200
2016-10-31,212.93,213.19,212.36,212.55,203.4112,61272500
2016-11-01,212.93,212.99,209.6,211.01,201.9374,122781800
2016-11-02,210.65,211.1,209.23,209.74,200.722,103330800
2016-11-03,209.99,210.24,208.46,208.78,199.8033,88939300
2016-11-04,208.91,209.89,208.38,208.55,199.5832,109122100
2016-11-07,208.55,213.19,208.55,213.15,203.9854,109794900
2016-11-08,212.69,214.77,212.38,214.11,204.9041,102268300
2016-11-09,212.37,217.1,212.34,216.38,207.0765,258429000
2016-11-10,217.3,218.31,215.22,216.92,207.5933,172113300
2016-11-11,216.08,216.7,215.32,216.42,207.1148,100552700
2016-11-14,217.03,217.27,215.72,216.59,207.2775,91861000
2016-11-15,217.04,218.28,216.8,218.28,208.8948,91652600
2016-11-16,217.56,218.14,217.42,217.87,208.5025,64761400
2016-11-17,218.05,219.06,217.92,218.99,209.5743,69797200
2016-11-18,219.07,219.27,218.29,218.5,209.1053,86265800
2016-11-21,219.17,220.18,219.0,220.15,210.6844,72402600
2016-11-22,220.51,220.79,219.73,220.58,211.0959,67429000
2016-11-23,219.98,220.76,219.75,220.7,211.2108,54690100
2016-11-25,221.1,221.56,221.01,221.52,211.9955,37872300
2016-11-28,221.16,221.48,220.36,220.48,211.0002,76572500
2016-11-29,220.52,221.44,220.17,220.91,211.4117,69886700
2016-11-30,221.63,221.82,220.31,220.38,210.9045,113291800
2016-12-01,220.73,220.73,219.15,219.57,210.1293,79040500
2016-12-02,219.67,220.25,219.26,219.68,210.2346,74840300
2016-12-05,220.65,221.4,220.42,221.0,211.4979,67837800
2016-12-06,221.22,221.74,220.66,221.7,212.1678,59877400
2016-12-07,221.52,224.67,221.38,224.6,214.9431,110738100
2016-12-08,224.57,225.7,224.26,225.15,215.4694,99714400
2016-12-09,225.41,226.53,225.37,226.51,216.771,88005800
2016-12-12,226.4,226.96,225.76,226.25,216.5222,102016100
2016-12-13,227.02,228.34,227.0,227.76,217.9672,110477500
2016-12-14,227.41,228.23,225.37,225.88,216.1681,142501800
2016-12-15,226.16,227.81,225.89,226.81,217.0581,124972600
2016-12-16,226.01,226.08,224.67,225.04,216.6335,144174300
2016-12-19,225.25,226.02,225.08,225.53,217.1051,90341100
2016-12-20,226.15,226.57,225.88,226.4,217.9427,89838800
2016-12-21,226.25,226.45,225.77,225.77,217.3362,67909000
2016-12-22,225.6,225.74,224.92,225.38,216.9608,56219100
2016-12-23,225.43,225.72,225.21,225.71,217.2785,36251400
2016-12-27,226.02,226.73,226.0,226.27,217.8175,42672500
2016-12-28,226.57,226.59,224.27,224.4,216.0173,64095000
2016-12-29,224.48,224.89,223.84,224.35,215.9692,47719500
2016-12-30,224.73,224.83,222.73,223.53,215.1799,108998300
2017-01-03,225.04,225.83,223.88,225.24,216.826,91366500
2017-01-04,225.62,226.75,225.61,226.58,218.1159,78744400
2017-01-05,226.27,226.58,225.48,226.4,217.9427,78379000
2017-01-06,226.53,227.75,225.9,227.21,218.7224,71559900
2017-01-09,226.91,227.07,226.42,226.46,218.0004,46265300
2017-01-10,226.48,227.45,226.01,226.46,218.0004,63771900
2017-01-11,226.36,227.1,225.59,227.1,218.6165,74650000
2017-01-12,226.5,226.75,224.96,226.53,218.0678,72113200
2017-01-13,226.73,227.4,226.69,227.05,218.5684,62717900
2017-01-17,226.31,226.78,225.8,226.25,217.7983,59261200
2017-01-18,226.54,226.8,225.9,226.75,218.2796,54793300
2017-01-19,226.84,227.0,225.41,225.91,217.471,66608800
2017-01-20,226.7,227.31,225.97,226.74,218.27,129168600
2017-01-23,226.74,226.81,225.27,226.15,217.702,75061600
2017-01-24,226.4,228.08,226.27,227.6,219.0979,95555300
2017-01-25,228.7,229.57,228.51,229.57,220.9942,84437700
2017-01-26,229.4,229.71,229.01,229.33,220.7632,59970700
2017-01-27,229.42,229.59,228.76,228.97,220.4167,59711100
